x0,x1,x2,x3,x4,x5,x6,x7,y
0.867838,4.0,0.106383,0.025279,0.156055,0.000839,0.258415,0.727193,0
0.876864,4.0,0.978723,0.032695,0.426064,0.002171,0.343863,0.506579,1
0.461174,3.0,0.617021,0.029422,0.423386,0.001975,0.446919,0.34386,0
0.871731,4.0,0.12766,0.051609,0.237876,0.003342,0.322372,0.701754,0
0.875979,5.0,0.680851,0.032935,0.611128,0.001624,0.5145,0.681579,0
0.433476,2.0,0.06383,0.049838,0.201428,0.003467,0.422915,0.414912,0
0.438742,3.0,0.765957,0.096073,0.580631,0.003467,0.422915,0.414912,1
0.428963,7.0,0.531915,0.068242,0.325796,0.003467,0.422915,0.414912,0
0.907438,6.0,0.021277,0.074607,0.419369,0.005079,0.410668,0.504825,1
0.03168,1.0,0.170213,0.05302,0.091342,0.003467,0.422915,0.414912,0
0.897925,7.0,0.87234,0.087006,0.644005,0.005444,0.453392,0.747807,1
0.451484,6.0,0.042553,0.040801,0.538233,0.002732,0.542206,0.583772,0
0.876598,5.0,0.595745,0.029452,0.584945,0.001961,0.603832,0.448246,0
0.469802,3.0,0.12766,0.038099,0.142517,0.002594,0.200673,0.446053,0
0.455732,5.0,0.234043,0.033055,0.312258,0.002169,0.280684,0.868421,0
0.902792,6.0,0.553191,0.089768,0.518001,0.005852,0.556965,0.544298,1
0.468962,5.0,0.893617,0.028882,0.397352,0.001953,0.3058,0.466228,0
0.894429,4.0,0.93617,0.060136,0.620202,0.004026,0.506214,0.564474,0
0.880359,7.0,0.702128,0.038549,0.363285,0.002543,0.273175,0.563158,0
0.008761,5.0,0.723404,0.134772,0.686849,0.003467,0.422915,0.414912,1
0.903367,5.0,0.765957,0.078029,0.586284,0.005239,0.563698,0.478947,1
0.031282,6.0,0.978723,0.054642,0.273728,0.003467,0.422915,0.414912,0
0.982169,4.0,0.978723,0.082773,0.562184,0.005573,0.470741,0.587281,0
0.44321,7.0,0.680851,0.043863,0.36983,0.002923,0.292336,0.576316,0
0.438697,2.0,0.234043,0.048337,0.226569,0.003467,0.422915,0.414912,0
0.88558,6.0,0.319149,0.129939,0.604136,0.009076,0.627913,0.329825,1
0.889562,6.0,0.170213,0.031194,0.21928,0.001672,0.279389,0.612281,0
0.013716,6.0,0.12766,0.051549,0.229545,0.003467,0.422915,0.414912,1
4.4e-05,3.0,0.468085,0.042482,0.491818,0.003467,0.422915,0.414912,0
0.880227,4.0,0.276596,0.03945,0.418328,0.002605,0.400052,0.452193,1
0.903102,6.0,0.765957,0.064789,0.537191,0.004474,0.531331,0.315351,0
0.017698,6.0,0.489362,0.047466,0.389319,0.003467,0.422915,0.414912,0
0.867882,5.0,0.510638,0.032635,0.637757,0.002096,0.774469,0.414035,1
0.017433,7.0,0.468085,0.104329,0.486314,0.003467,0.422915,0.414912,1
0.460378,6.0,0.978723,0.036358,0.511752,0.002516,0.457794,0.297368,1
0.451307,2.0,0.531915,0.040741,0.556084,0.002632,0.526929,0.651754,1
0.429494,5.0,0.723404,0.062838,0.462214,0.003467,0.422915,0.414912,0
0.880669,7.0,0.319149,0.035427,0.244273,0.002202,0.162092,0.888158,0
0.902571,1.0,0.914894,0.062748,0.382178,0.004215,0.33506,0.512281,1
0.876112,1.0,0.468085,0.028822,0.321482,0.000821,0.224754,0.847807,1
0.439007,2.0,0.851064,0.054612,0.437072,0.003467,0.422915,0.414912,0
0.014114,1.0,0.382979,0.080491,0.608004,0.003467,0.422915,0.414912,1
0.47436,1.0,0.404255,0.027891,0.282803,0.001851,0.146297,0.867105,1
0.004425,5.0,0.191489,0.075507,0.193692,0.003467,0.422915,0.414912,1
0.898013,2.0,0.297872,0.073136,0.61321,0.004921,0.556189,0.419298,0
0.451706,4.0,0.638298,0.033626,0.538233,0.002246,0.672967,0.446053,0
0.473652,6.0,0.744681,0.027621,0.483785,0.001826,0.489384,0.541228,0
0.474227,5.0,0.170213,0.015762,0.038381,0.001047,0.050233,0.897807,0
0.005133,7.0,0.765957,0.075267,0.634484,0.003467,0.422915,0.414912,1
0.447414,5.0,0.255319,0.036838,0.454775,0.002351,0.392543,0.6,0
0.903234,2.0,0.340426,0.07836,0.504314,0.005287,0.539358,0.401754,1
0.473696,7.0,0.297872,0.028161,0.361797,0.001865,0.353444,0.821053,0
0.911818,1.0,0.531915,0.044073,0.331449,0.002867,0.262558,0.72193,1
0.009469,7.0,0.021277,0.041642,0.373698,0.003467,0.422915,0.414912,0
0.47374,1.0,0.12766,0.023838,0.089259,0.001587,0.165458,0.721491,0
0.872307,1.0,0.765957,0.036027,0.407766,0.002075,0.239254,0.908333,1
0.460157,1.0,0.957447,0.027141,0.388724,0.001816,0.295702,0.564912,1
0.91173,6.0,0.425532,0.104569,0.570217,0.006942,0.646815,0.486404,1
0.876731,1.0,0.06383,0.025459,0.155311,0.001651,0.270326,0.757895,0
0.885359,1.0,0.617021,0.054852,0.321184,0.002009,0.246763,0.690789,0
0.425158,4.0,0.148936,0.055242,0.121392,0.003467,0.422915,0.414912,0
0.469139,2.0,0.617021,0.070704,0.540464,0.004647,0.550233,0.487281,1
0.465599,5.0,0.0,0.029212,0.377417,0.001992,0.282237,0.571491,0
0.867307,3.0,0.12766,0.045394,0.24576,0.002956,0.351113,0.627632,0
0.911995,5.0,0.276596,0.097574,0.506099,0.006641,0.641895,0.364035,1
0.876067,7.0,0.255319,0.029392,0.219429,0.000866,0.259192,0.76886,1
0.8935,4.0,0.191489,0.037649,0.279084,0.002399,0.371569,0.759211,0
0.004292,2.0,0.531915,0.046806,0.513091,0.003467,0.422915,0.414912,0
0.430025,3.0,0.978723,0.071244,0.419816,0.003467,0.422915,0.414912,0
0.452281,3.0,0.702128,0.033596,0.614847,0.002239,0.571983,0.59693,0
0.876908,5.0,0.553191,0.028912,0.533918,0.001955,0.546867,0.447807,0
0.872174,5.0,0.191489,0.02681,0.203808,0.000841,0.279648,0.863596,0
0.898323,2.0,0.553191,0.064339,0.551026,0.004256,0.612118,0.490351,0
0.455732,5.0,0.680851,0.033475,0.505504,0.002264,0.649146,0.469298,0
0.465156,2.0,0.723404,0.053291,0.483785,0.003739,0.534179,0.09386,1
0.898235,7.0,0.93617,0.086826,0.522464,0.002711,0.386069,0.649561,1
0.004336,3.0,0.489362,0.045244,0.511455,0.003467,0.422915,0.414912,0
0.880625,6.0,0.659574,0.037018,0.269414,0.002243,0.144744,0.935526,0
0.424539,4.0,0.744681,0.056923,0.299762,0.003467,0.422915,0.414912,1
0.456617,4.0,0.361702,0.037228,0.642071,0.002518,0.631538,0.501316,0
0.469271,5.0,0.404255,0.057314,0.554299,0.003722,0.491455,0.498246,1
0.424627,6.0,0.468085,0.080611,0.328771,0.003467,0.422915,0.414912,1
0.005309,4.0,0.87234,0.089798,0.655608,0.003467,0.422915,0.414912,1
0.008893,1.0,0.702128,0.148913,0.66632,0.003467,0.422915,0.414912,1
0.464625,4.0,0.893617,0.041011,0.386492,0.002856,0.396168,0.223246,0
0.889739,3.0,0.595745,0.033535,0.566944,0.002385,0.664423,0.185526,0
0.907172,7.0,0.510638,0.101447,0.417882,0.006624,0.405748,0.650439,1
0.447591,2.0,0.638298,0.042873,0.514728,0.002987,0.548938,0.311404,0
0.898544,7.0,0.489362,0.09256,0.505504,0.005715,0.380373,0.733772,1
0.8812,5.0,0.808511,0.029482,0.562928,0.002025,0.56059,0.444298,0
0.005088,6.0,0.340426,0.075357,0.492115,0.003467,0.422915,0.414912,1
0.005177,1.0,0.531915,0.079711,0.531538,0.003467,0.422915,0.414912,1
0.03137,1.0,0.446809,0.067371,0.567837,0.003467,0.422915,0.414912,1
0.008849,7.0,0.340426,0.078209,0.343796,0.003467,0.422915,0.414912,1
0.42507,2.0,0.148936,0.058394,0.125855,0.003467,0.422915,0.414912,0
0.45675,7.0,0.255319,0.032184,0.225974,0.004832,0.192905,0.414912,0
0.43883,5.0,0.723404,0.051759,0.352127,0.003467,0.422915,0.414912,0
0.017787,1.0,0.170213,0.044524,0.137608,0.003467,0.422915,0.414912,0
0.867528,4.0,0.106383,0.028041,0.1687,0.001165,0.282496,0.771053,0
0.429627,1.0,1.0,0.06584,0.393187,0.003467,0.422915,0.414912,0
0.465422,1.0,0.446809,0.028011,0.343053,0.001878,0.260228,0.641228,1
0.031945,7.0,0.744681,0.074817,0.227462,0.003467,0.422915,0.414912,1
0.451219,7.0,0.617021,0.040681,0.450015,0.002626,0.321595,0.778947,0
0.89881,6.0,0.276596,0.084724,0.483487,0.0044,0.474625,0.634211,1
0.021857,2.0,0.404255,0.120812,0.541357,0.003467,0.422915,0.414912,1
0.027565,6.0,0.914894,0.077489,0.304671,0.003467,0.422915,0.414912,1
0.013053,5.0,0.0,0.041732,0.539572,0.003467,0.422915,0.414912,0
0.46936,7.0,0.787234,0.028582,0.340524,0.001907,0.253237,0.633333,0
0.455555,1.0,0.319149,0.033535,0.349598,0.000976,0.163646,0.87807,0
0.018406,1.0,0.93617,0.089648,0.406575,0.003467,0.422915,0.414912,1
0.469537,4.0,0.87234,0.028342,0.371467,0.001897,0.324961,0.566667,0
0.903146,7.0,0.191489,0.027831,0.123029,0.00182,0.176851,0.707456,0
0.004425,5.0,0.297872,0.045394,0.508628,0.003467,0.422915,0.414912,0
0.447237,1.0,0.446809,0.042752,0.588367,0.00286,0.316416,0.750877,1
0.456351,5.0,0.723404,0.035727,0.555787,0.002221,0.55334,0.534211,1
0.442945,1.0,0.170213,0.040861,0.099226,0.00268,0.125324,0.682456,0
0.456484,1.0,0.042553,0.032725,0.304374,0.00221,0.475142,0.28114,1
0.907349,4.0,0.361702,0.069022,0.474264,0.004647,0.596064,0.437719,0
0.013716,6.0,0.021277,0.073976,0.484528,0.003467,0.422915,0.414912,1
0.912084,7.0,0.319149,0.071004,0.412972,0.004628,0.387882,0.728509,1
0.465333,6.0,0.808511,0.035097,0.464445,0.002443,0.459089,0.298246,0
0.902792,6.0,0.978723,0.089708,0.503124,0.005922,0.494303,0.511404,1
0.429583,7.0,0.574468,0.076198,0.33978,0.003467,0.422915,0.414912,1
0.8935,4.0,0.87234,0.087877,0.769711,0.005775,0.5826,0.568421,0
0.000398,4.0,0.234043,0.081122,0.241595,0.003467,0.422915,0.414912,0
0.991018,6.0,0.680851,0.027771,0.493752,0.00189,0.47825,0.55614,0
0.022565,4.0,0.297872,0.046085,0.3795,0.003467,0.422915,0.414912,0
0.026503,3.0,0.893617,0.082232,0.394972,0.003467,0.422915,0.414912,1
0.464714,6.0,0.978723,0.029723,0.425469,0.00204,0.409632,0.387281,0
0.02199,5.0,0.425532,0.056263,0.518001,0.003467,0.422915,0.414912,1
0.00031,2.0,0.319149,0.179596,0.505802,0.003467,0.422915,0.414912,1
0.009026,4.0,0.382979,0.090159,0.731479,0.003467,0.422915,0.414912,0
0.880625,6.0,0.723404,0.03969,0.319548,0.002378,0.210254,0.910088,1
0.89381,4.0,0.234043,0.043653,0.341863,0.002808,0.36173,0.720614,0
0.438476,4.0,0.255319,0.056323,0.322821,0.003467,0.422915,0.414912,0
0.013097,6.0,0.06383,0.048247,0.404344,0.003467,0.422915,0.414912,1
0.438476,4.0,0.404255,0.06584,0.546712,0.003467,0.422915,0.414912,1
0.465555,4.0,0.787234,0.028762,0.442577,0.001948,0.277576,0.660965,0
0.871377,1.0,0.680851,0.036898,0.436477,0.002387,0.481875,0.755702,1
0.872085,3.0,0.659574,0.028612,0.520083,0.001838,0.538063,0.628947,1
0.893987,1.0,0.085106,0.051759,0.304225,0.003157,0.438115,0.684649,0
0.424981,7.0,0.106383,0.055242,0.052514,0.003467,0.422915,0.414912,0
0.017787,1.0,0.234043,0.072205,0.22895,0.003467,0.422915,0.414912,1
0.02199,5.0,0.446809,0.057254,0.488099,0.003467,0.422915,0.414912,1
0.425601,7.0,0.978723,0.056923,0.245909,0.003467,0.422915,0.414912,0
4.4e-05,3.0,0.255319,0.051489,0.30244,0.003467,0.422915,0.414912,1
0.871864,5.0,0.234043,0.058635,0.396311,0.001703,0.425168,0.674561,1
0.469714,1.0,0.553191,0.045034,0.378012,0.003004,0.281719,0.658772,1
0.889341,1.0,0.148936,0.016092,0.118417,0.001049,0.275246,0.735526,0
0.013805,1.0,0.808511,0.119881,0.865219,0.003467,0.422915,0.414912,1
0.880448,2.0,0.382979,0.03939,0.568581,0.002717,0.509839,0.301754,1
0.455467,6.0,0.489362,0.038129,0.606813,0.002601,0.586743,0.428947,0
0.022079,7.0,0.276596,0.060106,0.090896,0.003467,0.422915,0.414912,1
0.437857,4.0,0.893617,0.077429,0.3615,0.003467,0.422915,0.414912,1
0.893766,3.0,0.042553,0.054431,0.493752,0.003606,0.494303,0.492544,1
0.42976,4.0,0.085106,0.041431,0.170187,0.003467,0.422915,0.414912,0
0.000973,3.0,0.191489,0.082383,0.19042,0.003467,0.422915,0.414912,1
0.464625,4.0,0.702128,0.067761,0.43975,0.004684,0.479285,0.298684,1
0.03168,1.0,0.893617,0.055242,0.336656,0.003467,0.422915,0.414912,0
0.86713,2.0,1.0,0.035937,0.342309,0.002437,0.263335,0.363158,0
0.434538,5.0,0.617021,0.045605,0.278042,0.003467,0.422915,0.414912,0
0.875979,1.0,0.978723,0.029542,0.370128,0.001884,0.349819,0.667105,0
0.433565,4.0,0.702128,0.069653,0.501636,0.003467,0.422915,0.414912,1
0.876156,5.0,0.468085,0.110994,0.492711,0.007549,0.57535,0.397368,1
0.000973,3.0,0.382979,0.044134,0.605326,0.003467,0.422915,0.414912,0
0.473165,2.0,0.404255,0.02615,0.570068,0.001712,0.499482,0.354386,0
0.459891,2.0,0.489362,0.042572,0.563225,0.002887,0.529518,0.507456,1
0.018362,7.0,0.446809,0.054912,0.348855,0.003467,0.422915,0.414912,0
0.42914,4.0,0.702128,0.087036,0.598036,0.003467,0.422915,0.414912,1
0.473917,5.0,0.468085,0.055752,0.646087,0.003716,0.520715,0.573246,1
0.429406,3.0,0.765957,0.058364,0.444362,0.003467,0.422915,0.414912,0
0.460201,2.0,0.042553,0.028281,0.287266,0.00188,0.375971,0.466228,1
0.474227,5.0,0.446809,0.027951,0.252306,0.001861,0.127136,0.810088,1
0.447193,7.0,0.531915,0.042752,0.42651,0.002887,0.379078,0.630263,0
0.456661,5.0,0.510638,0.031644,0.537489,0.002154,0.542206,0.539912,0
0.871643,7.0,0.489362,0.034046,0.530199,0.002185,0.487312,0.792105,1
0.455644,3.0,0.319149,0.053921,0.704255,0.00382,0.662092,0.347368,1
0.424716,1.0,0.617021,0.133812,0.555936,0.003467,0.422915,0.414912,1
0.009557,2.0,0.446809,0.041642,0.629872,0.003467,0.422915,0.414912,0
0.022477,2.0,0.914894,0.056713,0.340077,0.003467,0.422915,0.414912,0
0.898102,4.0,1.0,0.061367,0.582713,0.004044,0.526411,0.626316,0
0.447502,7.0,0.212766,0.0127,0.216305,0.000827,0.209477,0.547807,0
0.87651,3.0,0.680851,0.029903,0.563672,0.001909,0.559037,0.598246,1
0.026547,4.0,0.638298,0.098775,0.471883,0.003467,0.422915,0.414912,1
0.031105,2.0,0.744681,0.06584,0.424427,0.003467,0.422915,0.414912,0
0.017566,3.0,0.765957,0.106521,0.655906,0.003467,0.422915,0.414912,1
0.430025,3.0,0.851064,0.071244,0.443172,0.003467,0.422915,0.414912,0
0.876864,4.0,0.510638,0.030083,0.554002,0.002059,0.515277,0.387719,1
0.46113,2.0,0.404255,0.043413,0.543291,0.002983,0.508545,0.337281,1
0.8985,6.0,0.446809,0.088507,0.575573,0.00587,0.610564,0.345175,1
0.014247,4.0,0.255319,0.06524,0.354359,0.003467,0.422915,0.414912,1
0.014247,4.0,0.851064,0.040591,0.608747,0.003467,0.422915,0.414912,0
0.005265,3.0,0.361702,0.079711,0.614847,0.003467,0.422915,0.414912,0
0.908101,7.0,0.659574,0.054672,0.353169,0.003604,0.302693,0.597368,0
0.460909,4.0,0.531915,0.133001,0.623624,0.009055,0.436561,0.475,1
0.429937,1.0,0.531915,0.125465,0.664237,0.003467,0.422915,0.414912,1
0.880979,7.0,0.617021,0.028942,0.316572,0.000673,0.244951,0.706579,1
0.876244,4.0,0.744681,0.030623,0.521125,0.002005,0.725272,0.414474,1
0.877041,1.0,0.170213,0.02663,0.088218,0.001759,0.125583,0.653509,0
0.911774,7.0,0.978723,0.050168,0.31687,0.003315,0.367167,0.550877,1
0.469227,4.0,0.680851,0.05236,0.52053,0.003446,0.454946,0.454825,1
0.455644,3.0,0.574468,0.037559,0.559506,0.002601,0.583635,0.448684,0
0.429627,1.0,0.553191,0.092771,0.634633,0.003467,0.422915,0.414912,1
0.018716,1.0,0.042553,0.044494,0.235198,0.003467,0.422915,0.414912,0
0.474138,3.0,0.93617,0.029242,0.428295,0.001718,0.22087,0.823246,1
0.442281,6.0,0.574468,0.059565,0.359566,0.003467,0.422915,0.414912,1
0.911597,3.0,0.595745,0.050048,0.497322,0.003351,0.587778,0.370175,0
0.881288,7.0,0.212766,0.028942,0.111276,0.001865,0.171673,0.766228,0
0.027565,6.0,0.765957,0.074817,0.316572,0.003467,0.422915,0.414912,1
0.880448,2.0,0.595745,0.067191,0.602648,0.004657,0.551528,0.303947,1
0.438653,1.0,0.595745,0.057884,0.505058,0.003467,0.422915,0.414912,1
0.022034,6.0,0.680851,0.070464,0.263017,0.003467,0.422915,0.414912,1
0.02261,5.0,0.468085,0.089438,0.510711,0.003467,0.422915,0.414912,1
0.005,4.0,0.425532,0.050859,0.600714,0.003467,0.422915,0.414912,1
0.465422,1.0,0.851064,0.029362,0.346772,0.001978,0.285085,0.604825,1
0.906774,5.0,0.617021,0.160142,0.617376,0.010931,0.527965,0.410088,1
0.898367,3.0,0.829787,0.071394,0.696519,0.004755,0.635422,0.460526,1
0.013185,1.0,0.085106,0.040801,0.233115,0.003467,0.422915,0.414912,0
0.889784,4.0,0.851064,0.09205,0.807349,0.006369,0.641378,0.370614,1
0.425335,1.0,0.765957,0.093821,0.466528,0.003467,0.422915,0.414912,1
0.469094,1.0,0.510638,0.028822,0.294109,0.001888,0.199896,0.715789,0
0.881377,2.0,0.851064,0.029422,0.487504,0.002032,0.518125,0.367982,0
0.885625,7.0,0.510638,0.082082,0.458792,0.005422,0.370792,0.622368,1
0.877129,3.0,0.382979,0.051789,0.593425,0.003606,0.518125,0.230702,1
0.473961,6.0,0.744681,0.02576,0.46385,0.001685,0.357587,0.759211,0
0.876067,7.0,0.446809,0.031344,0.388575,0.001608,0.333506,0.803947,1
0.00031,2.0,0.595745,0.143389,0.479768,0.003467,0.422915,0.414912,1
0.885271,6.0,0.510638,0.040201,0.537191,0.002829,0.551787,0.261842,1
0.004248,1.0,0.914894,0.043353,0.398691,0.003467,0.422915,0.414912,0
0.446927,1.0,0.468085,0.0526,0.425766,0.001425,0.259451,0.590351,1
0.02668,7.0,0.234043,0.047526,0.088515,0.003467,0.422915,0.414912,0
0.438697,2.0,0.787234,0.087066,0.553109,0.003467,0.422915,0.414912,1
0.482412,3.0,0.021277,0.03972,0.417584,0.002748,0.327292,0.390789,1
0.880713,1.0,0.12766,0.028552,0.073341,0.00183,0.187727,0.767105,0
0.023185,4.0,0.723404,0.056413,0.443023,0.003467,0.422915,0.414912,0
0.031813,4.0,0.468085,0.058394,0.243677,0.003467,0.422915,0.414912,0
0.013893,3.0,0.085106,0.061967,0.414758,0.003467,0.422915,0.414912,0
0.911862,2.0,0.87234,0.041311,0.379054,0.002736,0.408338,0.492544,0
0.439007,2.0,0.382979,0.058815,0.512943,0.003467,0.422915,0.414912,1
0.902571,1.0,0.148936,0.044073,0.107111,0.002927,0.250129,0.548246,0
0.889253,4.0,0.680851,0.027261,0.486909,0.001882,0.523822,0.419298,0
0.44737,4.0,0.170213,0.01333,0.246355,0.000862,0.26696,0.605702,0
0.867705,1.0,0.06383,0.028312,0.136418,0.001365,0.296737,0.779825,0
0.907261,2.0,0.148936,0.038669,0.141476,0.002505,0.25246,0.691667,0
0.474006,7.0,0.510638,0.029723,0.403303,0.002002,0.334801,0.698684,1
0.469537,4.0,0.723404,0.045004,0.480512,0.003008,0.417141,0.491228,1
0.977744,3.0,0.93617,0.099135,0.566201,0.006028,0.443035,0.580702,1
0.014247,4.0,0.12766,0.040711,0.234603,0.003467,0.422915,0.414912,0
0.906774,5.0,0.680851,0.150444,0.618863,0.01023,0.533661,0.451754,1
0.013937,4.0,0.595745,0.106131,0.58197,0.003467,0.422915,0.414912,1
0.876377,7.0,0.340426,0.032725,0.457007,0.001959,0.346453,0.898684,1
0.451175,6.0,0.574468,0.041221,0.574234,0.002754,0.569394,0.361842,0
0.885138,3.0,0.085106,0.047736,0.338143,0.003139,0.370016,0.606579,0
0.875979,1.0,0.93617,0.030353,0.38188,0.001084,0.310979,0.67807,0
0.89027,1.0,0.425532,0.121382,0.575722,0.004545,0.353185,0.70614,0
0.893766,3.0,0.723404,0.090219,0.724189,0.006064,0.642413,0.486404,1
0.880846,4.0,0.957447,0.036478,0.433353,0.001994,0.347488,0.731579,1
0.477988,2.0,0.787234,0.043113,0.53734,0.002995,0.438374,0.270614,1
0.902659,3.0,0.021277,0.097814,0.4759,0.006491,0.444847,0.562281,1
0.027167,4.0,0.0,0.05215,0.356888,0.003467,0.422915,0.414912,0
0.495686,6.0,0.617021,0.042512,0.452693,0.00297,0.433195,0.259649,0
0.0273,7.0,0.12766,0.047526,0.061143,0.003467,0.422915,0.414912,0
0.030795,2.0,0.276596,0.111174,0.445106,0.003467,0.422915,0.414912,1
0.45206,5.0,0.12766,0.040891,0.320589,0.002765,0.369498,0.704825,0
0.42476,2.0,0.276596,0.121352,0.341863,0.003467,0.422915,0.414912,1
0.460422,7.0,0.510638,0.028882,0.362392,0.00194,0.276282,0.616228,0
0.447502,7.0,0.021277,0.050709,0.552365,0.003463,0.44899,0.431579,1
0.005088,6.0,1.0,0.042422,0.389021,0.003467,0.422915,0.414912,0
0.026459,2.0,0.425532,0.093911,0.5482,0.003467,0.422915,0.414912,1
0.026503,3.0,0.531915,0.093911,0.457751,0.003467,0.422915,0.414912,1
0.87589,3.0,0.12766,0.022127,0.167658,0.001404,0.272916,0.849123,0
0.868236,6.0,0.914894,0.029963,0.482743,0.001778,0.285085,0.770175,1
0.89027,1.0,0.723404,0.098985,0.591937,0.00657,0.46349,0.581579,0
0.425114,3.0,0.191489,0.069563,0.164534,0.003467,0.422915,0.414912,0
0.026326,6.0,0.957447,0.076318,0.290092,0.003467,0.422915,0.414912,1
4.4e-05,3.0,0.531915,0.042482,0.477388,0.003467,0.422915,0.414912,0
0.018406,1.0,0.234043,0.063919,0.222107,0.003467,0.422915,0.414912,0
0.469758,2.0,0.468085,0.074336,0.606962,0.005054,0.555671,0.399561,1
0.008938,2.0,0.12766,0.075958,0.292026,0.003467,0.422915,0.414912,0
0.491261,5.0,0.425532,0.056263,0.508331,0.003891,0.486794,0.282456,1
0.894606,1.0,0.276596,0.031284,0.201428,0.002019,0.253237,0.828509,0
0.469094,1.0,0.148936,0.023358,0.055787,0.001539,0.124547,0.651754,0
0.018097,1.0,0.978723,0.074517,0.44332,0.003467,0.422915,0.414912,0
0.473342,6.0,0.744681,0.027621,0.452544,0.001909,0.414811,0.249123,0
0.902703,4.0,0.787234,0.121803,0.628236,0.008159,0.651994,0.469298,1
0.014159,2.0,0.212766,0.061727,0.228801,0.003467,0.422915,0.414912,1
0.474183,4.0,0.93617,0.030773,0.36983,0.001903,0.154583,0.869298,1
0.911597,3.0,0.723404,0.043563,0.472627,0.002902,0.51709,0.480263,0
0.017654,5.0,0.617021,0.05314,0.43975,0.003467,0.422915,0.414912,0
0.004203,7.0,0.659574,0.083884,0.341267,0.003467,0.422915,0.414912,1
0.013628,4.0,0.93617,0.045755,0.476198,0.003467,0.422915,0.414912,0
0.911951,4.0,0.425532,0.072295,0.53972,0.004867,0.58493,0.385526,1
0.460112,7.0,0.553191,0.028342,0.402708,0.001892,0.261523,0.582456,0
0.013805,1.0,0.851064,0.130029,0.793216,0.003467,0.422915,0.414912,1
0.455732,5.0,0.93617,0.041822,0.588515,0.00286,0.448731,0.525,1
0.893677,1.0,0.531915,0.045575,0.421303,0.002788,0.390212,0.68114,0
0.880669,7.0,0.851064,0.035097,0.314043,0.002208,0.283273,0.792544,0
0.451838,7.0,0.765957,0.040771,0.754389,0.002696,0.527188,0.483772,1
0.867174,3.0,0.787234,0.029422,0.35183,0.002021,0.236665,0.459649,0
0.452104,6.0,0.468085,0.033325,0.603094,0.002295,0.57768,0.317544,0
0.876864,4.0,0.489362,0.029242,0.54939,0.001998,0.510616,0.38114,0
0.45998,4.0,0.106383,0.032545,0.282654,0.002221,0.319782,0.493421,0
0.437768,2.0,0.234043,0.038069,0.164386,0.003467,0.422915,0.414912,0
0.017566,3.0,0.042553,0.080581,0.489735,0.003467,0.422915,0.414912,0
0.022034,6.0,0.553191,0.056263,0.296787,0.003467,0.422915,0.414912,1
0.018318,6.0,0.489362,0.051849,0.384112,0.003467,0.422915,0.414912,0
0.446662,2.0,0.255319,0.048097,0.400327,0.002715,0.358105,0.748246,1
0.469979,7.0,0.702128,0.029933,0.429039,0.002036,0.290782,0.517105,0
0.026724,1.0,0.617021,0.051459,0.433353,0.003467,0.422915,0.414912,0
0.434052,1.0,0.255319,0.061307,0.38798,0.003467,0.422915,0.414912,1
0.022211,3.0,0.659574,0.062838,0.430675,0.003467,0.422915,0.414912,0
0.429229,6.0,0.829787,0.085655,0.423832,0.003467,0.422915,0.414912,1
0.460555,3.0,0.93617,0.028281,0.443767,0.001851,0.422579,0.74386,1
0.438299,7.0,0.93617,0.056803,0.305266,0.003467,0.422915,0.414912,1
0.013362,5.0,0.446809,0.116909,0.664534,0.003467,0.422915,0.414912,1
0.004823,7.0,0.510638,0.076828,0.500744,0.003467,0.422915,0.414912,1
0.451927,2.0,0.531915,0.033626,0.599524,0.002194,0.598395,0.600877,0
0.469935,6.0,0.957447,0.029182,0.448378,0.001998,0.250388,0.623684,0
0.456661,5.0,0.914894,0.031374,0.511009,0.002119,0.451062,0.598684,0
0.013053,5.0,0.085106,0.048787,0.360458,0.003467,0.422915,0.414912,0
0.442281,6.0,0.06383,0.0529,0.309729,0.003467,0.422915,0.414912,0
0.906818,6.0,0.382979,0.086826,0.585242,0.005825,0.484982,0.451316,1
0.013451,7.0,0.723404,0.072175,0.396162,0.003467,0.422915,0.414912,0
0.452369,5.0,0.468085,0.060856,0.625707,0.004287,0.599948,0.182895,1
0.898058,3.0,0.361702,0.082773,0.677328,0.005498,0.658985,0.505702,1
0.438432,3.0,0.702128,0.061247,0.476941,0.003467,0.422915,0.414912,1
0.030795,2.0,0.06383,0.05308,0.204255,0.003467,0.422915,0.414912,0
0.876067,7.0,0.340426,0.033596,0.409997,0.002077,0.331952,0.819737,1
0.004602,2.0,0.0,0.063648,0.430378,0.003467,0.422915,0.414912,0
0.009513,1.0,0.425532,0.041732,0.675841,0.003467,0.422915,0.414912,0
0.871731,2.0,0.06383,0.024469,0.140137,0.00085,0.286898,0.820614,0
0.447635,3.0,0.191489,0.0,0.251116,0.0,0.218022,0.614474,0
0.46113,2.0,0.638298,0.031134,0.424725,0.002119,0.416106,0.190789,0
0.01407,7.0,0.617021,0.040651,0.241446,0.003467,0.422915,0.414912,0
0.01407,7.0,0.148936,0.040591,0.151741,0.003467,0.422915,0.414912,0
0.022521,3.0,0.297872,0.049117,0.376674,0.003467,0.422915,0.414912,0
0.912393,7.0,0.851064,0.044254,0.323862,0.002937,0.341792,0.566228,0
0.438078,2.0,0.170213,0.060586,0.145641,0.003467,0.422915,0.414912,0
0.881111,3.0,0.680851,0.035427,0.516364,0.002447,0.51942,0.412281,0
0.867307,3.0,0.042553,0.081032,0.448527,0.005343,0.496116,0.527632,1
0.437989,7.0,0.12766,0.042182,0.077953,0.003467,0.422915,0.414912,0
