x0,x1,x2,x3,x4,x5,x6,x7,y
0.460643,5.0,0.191489,0.027231,0.186254,0.001799,0.253237,0.753509,0
0.0223,5.0,1.0,0.048487,0.426807,0.003467,0.422915,0.414912,0
0.434273,6.0,0.978723,0.045334,0.281464,0.003467,0.422915,0.414912,0
0.442857,6.0,0.787234,0.068542,0.636269,0.004622,0.553599,0.447368,1
0.880979,7.0,0.617021,0.028942,0.316572,0.000673,0.244951,0.706579,1
0.442901,7.0,0.510638,0.050138,0.432907,0.00339,0.280684,0.502193,0
0.881421,3.0,0.191489,0.029002,0.159625,0.001865,0.271621,0.767544,0
0.425114,3.0,0.574468,0.083794,0.509819,0.003467,0.422915,0.414912,1
0.018672,7.0,0.765957,0.075327,0.422642,0.003467,0.422915,0.414912,1
0.867838,4.0,0.468085,0.029332,0.581226,0.001901,0.611859,0.555702,0
0.465333,6.0,0.829787,0.029753,0.427403,0.002065,0.443553,0.369737,0
0.456086,6.0,0.595745,0.033235,0.491967,0.002279,0.494562,0.391667,0
0.45644,7.0,0.276596,0.02687,0.266736,0.001807,0.243397,0.659211,0
0.434229,5.0,0.425532,0.135313,0.52172,0.003467,0.422915,0.414912,1
0.026326,6.0,0.191489,0.069983,0.106665,0.003467,0.422915,0.414912,0
0.460378,6.0,1.0,0.036328,0.507289,0.002505,0.458571,0.367982,1
0.013583,3.0,0.021277,0.074427,0.494644,0.003467,0.422915,0.414912,1
0.867263,5.0,0.021277,0.028281,0.258108,0.001882,0.230709,0.660088,0
0.889695,2.0,0.553191,0.028972,0.589408,0.07775,0.603832,0.141667,0
0.022123,1.0,0.723404,0.081542,0.30958,0.003467,0.422915,0.414912,1
0.005309,4.0,0.978723,0.090909,0.563672,0.003467,0.422915,0.414912,1
0.893633,7.0,0.212766,0.053321,0.232669,0.00275,0.238995,0.841667,0
0.9035,1.0,0.446809,0.042783,0.358524,0.002713,0.17711,0.895614,1
0.894297,1.0,0.680851,0.05281,0.408956,0.001516,0.288969,0.609649,0
0.01323,2.0,0.553191,0.046055,0.520976,0.003467,0.422915,0.414912,0
0.890049,3.0,0.765957,0.294134,0.980809,0.019763,0.822631,0.422368,1
0.872439,4.0,0.382979,0.032935,0.543142,0.0021,0.681512,0.42807,1
0.456351,5.0,0.361702,0.036718,0.60964,0.002441,0.652253,0.534649,1
0.460289,4.0,0.446809,0.040291,0.526927,0.002763,0.548679,0.27807,1
0.89912,6.0,0.808511,0.085085,0.622285,0.005762,0.569135,0.388158,1
0.455555,1.0,0.702128,0.032124,0.431717,0.001587,0.268514,0.880263,0
0.473165,2.0,1.0,0.045124,0.406278,0.003039,0.360176,0.476754,1
0.473253,4.0,0.702128,0.02648,0.505802,0.001786,0.430347,0.34693,0
0.429892,7.0,0.170213,0.06614,0.118417,0.003467,0.422915,0.414912,0
0.424671,7.0,0.914894,0.087787,0.298274,0.003467,0.422915,0.414912,1
0.90788,2.0,0.914894,0.033085,0.396013,0.002208,0.346453,0.504825,0
0.872351,2.0,0.808511,0.028762,0.443767,0.000995,0.403677,0.747368,0
0.867616,6.0,0.042553,0.036628,0.240256,0.000858,0.338685,0.639474,0
0.031547,5.0,0.744681,0.055242,0.342755,0.003467,0.422915,0.414912,0
0.00938,5.0,0.93617,0.041732,0.528265,0.003467,0.422915,0.414912,0
0.889076,2.0,0.510638,0.027201,0.530646,0.001876,0.529518,0.474123,0
0.447856,1.0,0.531915,0.042903,0.585094,0.002694,0.271362,0.765789,1
0.424627,6.0,0.744681,0.074817,0.299018,0.003467,0.422915,0.414912,1
0.446839,6.0,0.574468,0.043653,0.520678,0.003008,0.505697,0.471491,1
0.021857,2.0,0.531915,0.090068,0.475156,0.003467,0.422915,0.414912,1
0.005309,4.0,0.702128,0.0795,0.588515,0.003467,0.422915,0.414912,0
0.027167,4.0,0.723404,0.05215,0.447932,0.003467,0.422915,0.414912,0
0.027432,3.0,0.425532,0.080131,0.545373,0.003467,0.422915,0.414912,1
0.87213,4.0,0.617021,0.018374,0.542696,0.001178,0.610823,0.686842,0
0.902748,5.0,0.531915,0.090789,0.486462,0.006074,0.560331,0.436842,1
0.885625,7.0,0.93617,0.061247,0.429932,0.004003,0.356033,0.695175,0
0.026857,4.0,0.468085,0.130569,0.62169,0.003467,0.422915,0.414912,1
0.893766,3.0,0.808511,0.081722,0.756323,0.005501,0.632574,0.438158,1
0.469094,1.0,0.553191,0.029032,0.267331,0.001903,0.201968,0.662719,0
0.01376,7.0,0.914894,0.045154,0.408956,0.003467,0.422915,0.414912,0
0.473829,3.0,1.0,0.036928,0.401964,0.002464,0.375194,0.697807,1
0.447281,2.0,0.255319,0.034016,0.410146,0.002158,0.343863,0.717982,0
0.464758,7.0,0.574468,0.028071,0.344838,0.001878,0.258933,0.595614,0
0.881156,4.0,0.255319,0.031314,0.304522,0.002023,0.327033,0.749561,0
0.894695,3.0,0.680851,0.087306,0.644451,0.005887,0.677887,0.373246,1
0.429185,5.0,0.191489,0.074577,0.227611,0.003467,0.422915,0.414912,0
0.008982,3.0,0.170213,0.075958,0.246504,0.003467,0.422915,0.414912,0
0.442414,3.0,0.574468,0.075207,0.515918,0.005303,0.538063,0.500526,1
0.443033,3.0,0.106383,0.043353,0.283398,0.002875,0.292853,0.699123,0
0.429848,6.0,0.574468,0.09151,0.489735,0.003467,0.422915,0.414912,1
0.429627,1.0,0.787234,0.076318,0.488099,0.003467,0.422915,0.414912,0
0.429317,1.0,0.702128,0.090369,0.582862,0.003467,0.422915,0.414912,0
0.023052,1.0,0.425532,0.101327,0.504463,0.003467,0.422915,0.414912,1
0.437901,5.0,0.297872,0.057554,0.345284,0.003467,0.422915,0.414912,1
0.875802,1.0,0.085106,0.018854,0.096995,0.001064,0.240549,0.841667,0
0.889297,7.0,0.085106,0.029512,0.319548,0.001464,0.338944,0.555263,1
0.86828,7.0,0.702128,0.032064,0.439601,0.002034,0.398757,0.791228,1
0.447768,6.0,0.0,0.042722,0.56992,0.002773,0.488089,0.54693,1
0.442768,4.0,0.0,0.077189,0.500149,0.00521,0.424909,0.514474,1
0.460997,6.0,0.361702,0.033025,0.530794,0.002268,0.498187,0.369737,0
0.001062,5.0,0.446809,0.044043,0.561738,0.003467,0.422915,0.414912,0
0.425556,6.0,0.87234,0.058394,0.276108,0.003467,0.422915,0.414912,0
0.87151,4.0,0.787234,0.030293,0.595805,0.001921,0.494562,0.845175,0
0.438299,7.0,0.234043,0.044554,0.097144,0.003467,0.422915,0.414912,0
0.880757,2.0,0.212766,0.022787,0.066201,0.000825,0.119368,0.882018,0
0.018318,6.0,0.085106,0.043293,0.265397,0.003467,0.422915,0.414912,0
0.461174,3.0,0.340426,0.030353,0.484677,0.002034,0.522009,0.387719,0
0.437812,3.0,0.170213,0.048427,0.13374,0.003467,0.422915,0.414912,1
0.000929,2.0,0.829787,0.043833,0.612169,0.003467,0.422915,0.414912,0
0.027432,3.0,0.297872,0.05215,0.458941,0.003467,0.422915,0.414912,0
0.90319,1.0,0.361702,0.056533,0.322821,0.002642,0.195753,0.686404,0
0.907659,4.0,0.765957,0.057614,0.524993,0.003893,0.572242,0.497807,1
0.898456,5.0,0.255319,0.071574,0.419667,0.004736,0.403418,0.574123,0
0.022388,7.0,0.829787,0.069143,0.370574,0.003467,0.422915,0.414912,1
0.872262,7.0,0.191489,0.027891,0.144154,0.00081,0.187209,0.863596,0
0.907305,3.0,0.297872,0.076258,0.405237,0.004973,0.53159,0.565789,0
0.460378,6.0,0.148936,0.031674,0.207528,0.002158,0.276541,0.479825,0
0.894208,6.0,0.638298,0.059715,0.548497,0.004073,0.661315,0.379825,0
0.447458,6.0,0.106383,0.02645,0.356442,0.001683,0.407561,0.762719,0
0.46436,5.0,0.255319,0.02573,0.275513,0.00173,0.259969,0.625877,0
0.008938,2.0,0.06383,0.041732,0.445552,0.003467,0.422915,0.414912,0
0.902526,7.0,0.680851,0.031164,0.369087,0.002046,0.323149,0.59386,0
0.031636,7.0,0.021277,0.051909,0.159179,0.003467,0.422915,0.414912,0
0.986594,5.0,0.914894,0.074397,0.530199,0.005075,0.444847,0.489474,0
0.867838,4.0,0.93617,0.028251,0.440048,0.001809,0.33972,0.704386,0
0.911774,7.0,0.276596,0.044764,0.31449,0.002921,0.363542,0.657895,0
0.903279,3.0,0.021277,0.078059,0.441238,0.005208,0.417141,0.586842,1
0.903411,6.0,0.446809,0.083133,0.578994,0.005461,0.548421,0.558772,1
0.469139,2.0,0.93617,0.028912,0.408361,0.001901,0.250647,0.704386,0
0.438166,4.0,0.893617,0.053831,0.403303,0.003467,0.422915,0.414912,0
0.44737,4.0,0.12766,0.023388,0.310771,0.001448,0.33739,0.729386,0
0.438432,3.0,0.765957,0.089018,0.550431,0.003467,0.422915,0.414912,1
0.911951,4.0,0.957447,0.070974,0.468015,0.004703,0.310202,0.579825,1
0.456175,1.0,0.425532,0.032755,0.425766,0.00214,0.229156,0.732018,1
0.447325,3.0,0.425532,0.074667,0.741148,0.005218,0.645262,0.411404,1
0.022433,1.0,0.234043,0.046445,0.182535,0.003467,0.422915,0.414912,0
0.889253,4.0,0.276596,0.044734,0.435287,0.002933,0.44666,0.571491,1
0.442857,6.0,0.510638,0.0529,0.558465,0.003558,0.506732,0.561842,0
0.01323,2.0,0.595745,0.048247,0.496727,0.003467,0.422915,0.414912,0
0.442635,1.0,0.914894,0.046535,0.381137,0.00312,0.287675,0.670614,0
0.867307,6.0,0.021277,0.031854,0.267182,0.001913,0.256085,0.749123,0
0.911951,4.0,0.085106,0.043503,0.181642,0.002904,0.352667,0.580702,0
0.027078,2.0,0.914894,0.074817,0.38917,0.003467,0.422915,0.414912,0
0.881023,1.0,0.829787,0.028942,0.357037,0.001795,0.384257,0.765789,1
0.47343,1.0,0.170213,0.023688,0.11321,0.00161,0.115225,0.550877,0
0.42476,2.0,0.893617,0.085235,0.324159,0.003467,0.422915,0.414912,0
0.018185,3.0,0.170213,0.041371,0.155608,0.003467,0.422915,0.414912,0
0.460732,7.0,0.595745,0.030293,0.358227,0.002088,0.22087,0.396053,0
0.465466,2.0,0.425532,0.066861,0.576465,0.004568,0.507768,0.418421,1
0.898235,7.0,0.702128,0.089138,0.519191,0.003884,0.352926,0.772368,1
0.438299,7.0,0.085106,0.046746,0.150848,0.003467,0.422915,0.414912,0
0.868236,6.0,0.276596,0.028642,0.483041,0.001878,0.542206,0.60614,1
0.000398,4.0,0.829787,0.134622,0.578697,0.003467,0.422915,0.414912,1
0.473253,4.0,0.021277,0.032455,0.30482,0.002229,0.2768,0.469298,0
0.425689,2.0,0.319149,0.091359,0.494793,0.003467,0.422915,0.414912,1
0.911774,7.0,0.212766,0.042843,0.1687,0.002788,0.236665,0.762281,0
0.018539,4.0,0.234043,0.063618,0.227016,0.003467,0.422915,0.414912,1
0.91142,6.0,0.234043,0.051399,0.39274,0.003373,0.421543,0.610965,1
0.030795,2.0,0.531915,0.098895,0.543291,0.003467,0.422915,0.414912,1
0.022344,6.0,0.978723,0.070824,0.315085,0.003467,0.422915,0.414912,1
0.009867,2.0,0.87234,0.047286,0.637905,0.003467,0.422915,0.414912,0
0.018185,3.0,0.808511,0.046866,0.475602,0.003467,0.422915,0.414912,0
0.443299,2.0,0.851064,0.044944,0.548944,0.003049,0.496634,0.494737,0
0.447768,6.0,0.851064,0.043623,0.63017,0.00301,0.487312,0.410526,1
0.000619,2.0,0.617021,0.102558,0.467272,0.003467,0.422915,0.414912,0
0.443033,3.0,0.808511,0.058514,0.634781,0.00397,0.560849,0.387719,0
0.464581,3.0,1.0,0.076048,0.461619,0.005249,0.399534,0.351316,1
0.899164,7.0,0.787234,0.091149,0.566349,0.005845,0.474625,0.545614,1
0.027521,5.0,0.617021,0.098325,0.533918,0.003467,0.422915,0.414912,1
0.447768,6.0,0.914894,0.03957,0.523356,0.002597,0.408597,0.629386,0
0.030884,4.0,0.702128,0.073496,0.515769,0.003467,0.422915,0.414912,0
0.014203,3.0,0.382979,0.040711,0.567688,0.003467,0.422915,0.414912,0
0.013406,6.0,0.553191,0.051249,0.383666,0.003467,0.422915,0.414912,0
0.031282,6.0,0.404255,0.074817,0.383963,0.003467,0.422915,0.414912,1
0.885271,6.0,0.212766,0.027921,0.206932,0.001824,0.238477,0.71886,0
0.911331,4.0,0.468085,0.049988,0.491967,0.003359,0.600466,0.387719,1
0.469493,3.0,0.893617,0.029633,0.4036,0.00198,0.299327,0.670175,0
0.451794,6.0,0.851064,0.041131,0.7108,0.002742,0.542206,0.594298,0
0.446706,3.0,0.553191,0.063348,0.603987,0.004377,0.593734,0.362281,0
0.439051,3.0,0.553191,0.055062,0.503719,0.003467,0.422915,0.414912,0
0.876421,1.0,0.574468,0.028462,0.30601,0.000762,0.215432,0.753947,1
0.022079,7.0,0.021277,0.045965,0.214222,0.003467,0.422915,0.414912,0
0.437901,5.0,0.531915,0.081062,0.509075,0.003467,0.422915,0.414912,1
0.428963,7.0,0.617021,0.058034,0.298721,0.003467,0.422915,0.414912,0
0.907836,1.0,0.787234,0.043803,0.398393,0.002921,0.295702,0.59693,1
0.468962,5.0,0.404255,0.051459,0.518447,0.003506,0.545831,0.248246,1
0.022256,4.0,0.808511,0.056293,0.48914,0.003467,0.422915,0.414912,0
0.433653,6.0,0.170213,0.041131,0.119458,0.003467,0.422915,0.414912,0
0.880934,6.0,0.595745,0.02603,0.468164,0.001768,0.470999,0.517105,0
0.915623,3.0,0.808511,0.047046,0.441833,0.003172,0.416624,0.480263,0
0.013008,4.0,0.106383,0.060496,0.318358,0.003467,0.422915,0.414912,1
0.884695,7.0,0.595745,0.030954,0.409848,0.00194,0.293889,0.682456,0
0.86713,2.0,0.468085,0.06605,0.538233,0.004518,0.373641,0.425,1
0.867661,7.0,0.702128,0.077999,0.426064,0.005168,0.641119,0.384649,1
0.968895,1.0,0.021277,0.035967,0.331895,0.002056,0.359399,0.59386,0
0.017477,1.0,0.06383,0.040651,0.251562,0.003467,0.422915,0.414912,0
0.022654,6.0,0.957447,0.081812,0.304671,0.003467,0.422915,0.414912,0
0.008849,7.0,0.914894,0.041642,0.44823,0.003467,0.422915,0.414912,0
0.89819,6.0,0.361702,0.095623,0.715263,0.006211,0.732004,0.542544,0
0.915667,4.0,0.510638,0.07869,0.535109,0.005698,0.685396,0.289035,1
0.871997,1.0,0.808511,0.034286,0.505058,0.002098,0.322113,0.917105,1
0.030795,2.0,0.808511,0.098895,0.430824,0.003467,0.422915,0.414912,1
0.898235,7.0,0.93617,0.086826,0.522464,0.002711,0.386069,0.649561,1
0.885536,5.0,0.531915,0.028852,0.505802,0.002029,0.6261,0.342544,0
0.893677,5.0,0.255319,0.047076,0.35064,0.003056,0.384775,0.630263,1
0.447901,2.0,0.0,0.034076,0.39512,0.002164,0.3739,0.743421,0
0.446927,1.0,0.234043,0.0,0.14698,0.0,0.098912,0.558772,0
0.022521,3.0,0.340426,0.074457,0.4518,0.003467,0.422915,0.414912,0
0.468785,1.0,0.361702,0.029182,0.339185,0.001913,0.178405,0.676316,1
0.90319,1.0,0.680851,0.054461,0.317019,0.003278,0.194977,0.821053,0
0.022964,6.0,0.829787,0.076318,0.351384,0.003467,0.422915,0.414912,1
0.447547,1.0,0.893617,0.041612,0.556382,0.002865,0.356551,0.522807,1
0.455865,1.0,0.638298,0.032575,0.296935,0.001124,0.223459,0.747368,0
0.013805,1.0,0.595745,0.133391,0.707825,0.003467,0.422915,0.414912,1
0.447768,6.0,0.744681,0.044674,0.755727,0.003091,0.635422,0.233333,1
0.008584,1.0,0.723404,0.134172,0.721214,0.003467,0.422915,0.414912,1
0.438211,5.0,0.404255,0.083914,0.542398,0.003467,0.422915,0.414912,1
0.876466,2.0,0.723404,0.028161,0.513686,0.001612,0.465044,0.680263,0
0.88089,5.0,0.234043,0.027801,0.213478,0.001481,0.276282,0.835088,0
0.460909,4.0,0.489362,0.196439,0.642071,0.013317,0.458571,0.482895,1
0.433521,3.0,0.0,0.049838,0.354359,0.003467,0.422915,0.414912,0
0.447856,1.0,0.93617,0.041702,0.512943,0.002653,0.330399,0.744298,1
0.903544,2.0,0.787234,0.0789,0.56144,0.005322,0.510357,0.425877,1
0.872484,5.0,0.93617,0.055242,0.52053,0.001356,0.392284,0.681579,0
0.437989,7.0,0.808511,0.048337,0.396311,0.003467,0.422915,0.414912,1
0.424981,7.0,0.680851,0.058394,0.225528,0.003467,0.422915,0.414912,0
0.018495,3.0,0.021277,0.056923,0.413419,0.003467,0.422915,0.414912,1
0.017654,5.0,0.723404,0.05239,0.465338,0.003467,0.422915,0.414912,0
0.442989,2.0,0.106383,0.043383,0.183279,0.002879,0.250129,0.655263,0
0.004425,5.0,0.510638,0.050168,0.528414,0.003467,0.422915,0.414912,0
0.915712,5.0,0.702128,0.1058,0.587771,0.007169,0.584671,0.325439,1
0.866953,5.0,0.765957,0.034826,0.320887,0.002333,0.307613,0.670175,1
0.911508,1.0,0.106383,0.029993,0.105623,0.001928,0.239772,0.725439,0
0.433875,4.0,0.93617,0.045785,0.411931,0.003467,0.422915,0.414912,0
0.031061,1.0,0.0,0.059265,0.22047,0.003467,0.422915,0.414912,0
0.880359,7.0,0.276596,0.040171,0.221511,0.002665,0.179959,0.542544,0
0.880581,6.0,0.255319,0.06596,0.330408,0.004402,0.377784,0.482895,0
0.031238,5.0,0.510638,0.102018,0.465189,0.003467,0.422915,0.414912,1
0.004867,1.0,0.06383,0.056173,0.276406,0.003467,0.422915,0.414912,0
0.424539,4.0,0.978723,0.074817,0.325796,0.003467,0.422915,0.414912,1
0.438078,2.0,0.06383,0.06518,0.325796,0.003467,0.422915,0.414912,0
0.434406,2.0,0.191489,0.048247,0.212586,0.003467,0.422915,0.414912,0
0.464758,7.0,0.255319,0.025099,0.148468,0.001664,0.152253,0.756579,0
0.469669,7.0,0.617021,0.046115,0.350045,0.003105,0.395391,0.50614,1
0.014159,2.0,0.425532,0.07938,0.628682,0.003467,0.422915,0.414912,1
0.867395,1.0,0.170213,0.016362,0.076168,0.000841,0.136199,0.902632,0
0.898589,1.0,0.87234,0.096463,0.613062,0.006151,0.445365,0.493421,1
0.013451,7.0,0.319149,0.077039,0.334722,0.003467,0.422915,0.414912,1
0.425778,4.0,0.829787,0.096073,0.436477,0.003467,0.422915,0.414912,1
0.018495,3.0,0.659574,0.050618,0.451503,0.003467,0.422915,0.414912,0
0.031636,7.0,0.404255,0.077819,0.326242,0.003467,0.422915,0.414912,1
0.889607,7.0,0.638298,0.068152,0.384856,0.002009,0.339461,0.664035,1
0.871953,7.0,0.595745,0.028822,0.511157,0.001697,0.352926,0.905702,0
0.447325,3.0,0.148936,0.017173,0.275364,0.000976,0.282496,0.701316,0
0.46113,2.0,0.808511,0.031644,0.556531,0.002129,0.515795,0.30307,0
0.022211,3.0,0.574468,0.074997,0.446742,0.003467,0.422915,0.414912,1
0.880802,3.0,0.255319,0.027861,0.223743,0.000904,0.257639,0.765789,0
0.438343,1.0,0.957447,0.05281,0.439453,0.003467,0.422915,0.414912,0
0.424981,7.0,0.361702,0.086286,0.290836,0.003467,0.422915,0.414912,1
0.867174,3.0,0.617021,0.041642,0.47233,0.002842,0.388918,0.316228,1
0.894518,6.0,0.319149,0.083043,0.698007,0.005631,0.702227,0.439912,1
0.027432,3.0,0.382979,0.080131,0.532282,0.003467,0.422915,0.414912,1
0.890005,2.0,0.659574,0.077879,0.638649,0.00539,0.663387,0.385088,1
0.013583,3.0,0.085106,0.041431,0.355549,0.003467,0.422915,0.414912,0
0.013539,2.0,0.234043,0.10511,0.288158,0.003467,0.422915,0.414912,1
0.443033,3.0,0.531915,0.05239,0.516513,0.003562,0.519679,0.397807,0
0.464493,1.0,0.808511,0.033145,0.373401,0.002264,0.392284,0.468421,1
0.91173,6.0,0.829787,0.043683,0.43008,0.002898,0.49275,0.416667,0
0.451794,6.0,0.87234,0.03948,0.690866,0.002619,0.519679,0.619298,0
0.43414,3.0,0.93617,0.056533,0.455817,0.003467,0.422915,0.414912,0
0.465156,2.0,0.06383,0.028221,0.20723,0.001938,0.327033,0.375877,0
0.903057,5.0,0.489362,0.093071,0.503273,0.006302,0.575091,0.436404,1
0.903588,3.0,0.06383,0.045515,0.339334,0.003087,0.297773,0.580702,0
0.009247,2.0,1.0,0.097184,0.611574,0.003467,0.422915,0.414912,0
0.442281,6.0,0.489362,0.054221,0.408807,0.003467,0.422915,0.414912,0
0.880404,2.0,0.255319,0.03969,0.322672,0.002582,0.351631,0.695614,1
0.004823,7.0,0.574468,0.076828,0.446147,0.003467,0.422915,0.414912,0
0.889695,2.0,0.574468,0.029182,0.58197,0.055679,0.608752,0.141667,0
0.451352,3.0,0.468085,0.03996,0.639542,0.002638,0.610306,0.611842,0
0.000221,7.0,0.553191,0.047256,0.263612,0.003467,0.422915,0.414912,0
0.46082,2.0,0.978723,0.03888,0.506546,0.002638,0.446919,0.221053,0
0.473519,3.0,0.680851,0.027501,0.557275,0.001822,0.53159,0.460965,0
0.474271,6.0,0.148936,0.015852,0.024993,0.001049,0.045572,0.873684,0
0.871731,4.0,0.0,0.077639,0.479917,0.005058,0.448472,0.684211,1
0.026547,4.0,0.170213,0.054912,0.165873,0.003467,0.422915,0.414912,0
0.898677,3.0,0.829787,0.09193,0.690866,0.006078,0.61419,0.425,1
0.906774,5.0,0.0,0.043623,0.420113,0.002933,0.329622,0.540789,0
0.014159,2.0,0.957447,0.045485,0.488248,0.003467,0.422915,0.414912,0
0.461086,1.0,0.723404,0.028762,0.290539,0.001948,0.206888,0.497807,1
0.425114,3.0,0.0,0.080341,0.353169,0.003467,0.422915,0.414912,1
0.903588,3.0,0.723404,0.088868,0.532728,0.0058,0.480839,0.535965,1
0.018274,5.0,0.595745,0.047076,0.455965,0.003467,0.422915,0.414912,0
0.8985,6.0,0.957447,0.084935,0.527373,0.005667,0.436044,0.466667,1
0.447901,2.0,0.148936,0.0,0.183725,0.0,0.204557,0.536404,0
0.473519,3.0,0.06383,0.027051,0.218685,0.001843,0.329881,0.524561,0
0.000841,7.0,0.212766,0.081122,0.090598,0.003467,0.422915,0.414912,0
0.009026,4.0,0.957447,0.090159,0.613359,0.003467,0.422915,0.414912,1
0.023052,1.0,0.12766,0.046866,0.090152,0.003467,0.422915,0.414912,0
0.995575,1.0,0.212766,0.029272,0.130021,0.001901,0.174521,0.736404,0
0.88912,3.0,0.489362,0.029212,0.559209,0.002038,0.591403,0.300439,1
0.433609,5.0,0.340426,0.102258,0.544927,0.003467,0.422915,0.414912,1
0.451927,2.0,0.808511,0.124625,0.835466,0.008257,0.60668,0.626316,1
0.443078,4.0,0.93617,0.048006,0.485867,0.003211,0.394873,0.604825,0
0.460643,5.0,0.425532,0.073106,0.552217,0.004911,0.534956,0.390789,1
0.898323,2.0,0.255319,0.061096,0.444213,0.003951,0.435008,0.755263,0
0.907084,5.0,0.191489,0.044104,0.188188,0.002921,0.267219,0.608333,0
0.026547,4.0,0.446809,0.098775,0.503422,0.003467,0.422915,0.414912,1
0.911508,1.0,0.170213,0.0266,0.091193,0.001656,0.141378,0.831579,0
0.907172,7.0,0.914894,0.093311,0.363285,0.006174,0.429311,0.6,1
0.902925,2.0,0.255319,0.067401,0.350937,0.004474,0.343863,0.604386,1
0.460599,4.0,0.595745,0.030623,0.484528,0.002071,0.492232,0.490789,1
0.429627,1.0,0.0,0.056593,0.256025,0.003467,0.422915,0.414912,0
0.438078,2.0,0.042553,0.068032,0.37712,0.003467,0.422915,0.414912,0
0.885094,2.0,1.0,0.044494,0.511157,0.00296,0.410927,0.554825,0
0.890005,2.0,0.106383,0.027231,0.228355,0.001506,0.37856,0.616228,0
0.451263,1.0,0.553191,0.040561,0.413121,0.002096,0.273951,0.879825,1
0.018451,2.0,0.255319,0.063919,0.315977,0.003467,0.422915,0.414912,0
0.464537,2.0,0.93617,0.05311,0.347664,0.00356,0.360953,0.613158,0
0.424583,5.0,0.765957,0.056923,0.297233,0.003467,0.422915,0.414912,0
0.013362,5.0,0.06383,0.081002,0.480512,0.003467,0.422915,0.414912,1
0.880846,4.0,0.255319,0.029062,0.290687,0.001843,0.323408,0.747368,1
0.425247,6.0,0.021277,0.073946,0.275811,0.003467,0.422915,0.414912,1
0.893677,1.0,0.87234,0.049358,0.555936,0.003261,0.409373,0.613596,1
0.469448,2.0,0.87234,0.028011,0.338738,0.001876,0.354997,0.536842,0
0.014026,6.0,0.510638,0.040891,0.414758,0.003467,0.422915,0.414912,0
0.469891,5.0,0.553191,0.074156,0.815829,0.005014,0.647074,0.31886,0
0.018362,7.0,0.468085,0.069713,0.329664,0.003467,0.422915,0.414912,1
0.026813,3.0,0.765957,0.107272,0.457453,0.003467,0.422915,0.414912,1
0.424494,3.0,0.553191,0.055242,0.158286,0.003467,0.422915,0.414912,0
0.47436,1.0,0.021277,0.024739,0.126748,0.001645,0.174521,0.781579,0
0.469581,5.0,0.638298,0.057073,0.533026,0.003833,0.494821,0.415789,1
0.907172,7.0,0.93617,0.089048,0.385153,0.005862,0.416624,0.595175,1
0.46113,2.0,0.893617,0.031134,0.460875,0.00211,0.420249,0.390789,0
0.876067,7.0,0.829787,0.029753,0.319548,0.000889,0.314863,0.812719,1
0.469758,2.0,0.787234,0.037619,0.481256,0.002605,0.387105,0.27193,0
0.903279,3.0,0.340426,0.081542,0.499256,0.00538,0.536251,0.435965,1
0.013628,4.0,0.489362,0.042602,0.539274,0.003467,0.422915,0.414912,0
0.912039,6.0,0.382979,0.080071,0.555936,0.005405,0.553081,0.394298,1
0.8935,4.0,0.06383,0.086976,0.509372,0.005658,0.514241,0.723684,1
0.473386,7.0,0.319149,0.043833,0.412229,0.002975,0.325738,0.475,1
0.871731,4.0,0.12766,0.051609,0.237876,0.003342,0.322372,0.701754,0
0.885182,4.0,0.340426,0.032455,0.562035,0.002241,0.562921,0.246053,0
0.009557,2.0,0.531915,0.041642,0.556828,0.003467,0.422915,0.414912,0
0.424848,4.0,0.404255,0.060796,0.417584,0.003467,0.422915,0.414912,1
0.026946,6.0,0.042553,0.059865,0.226272,0.003467,0.422915,0.414912,0
0.473209,3.0,1.0,0.043053,0.400476,0.0029,0.323666,0.444737,0
0.008761,5.0,0.723404,0.134772,0.686849,0.003467,0.422915,0.414912,1
0.429715,3.0,0.255319,0.073526,0.419667,0.003467,0.422915,0.414912,0
0.47405,1.0,0.829787,0.043053,0.482446,0.002871,0.306059,0.735526,1
0.912482,2.0,0.446809,0.081632,0.527373,0.005498,0.56784,0.364035,1
0.008584,1.0,0.255319,0.083614,0.354805,0.003467,0.422915,0.414912,1
0.452281,3.0,0.106383,0.033205,0.368045,0.002266,0.39565,0.645614,0
0.018097,1.0,0.404255,0.093821,0.539274,0.003467,0.422915,0.414912,1
0.455467,6.0,0.085106,0.042362,0.425915,0.002923,0.44666,0.575877,0
0.017787,1.0,0.170213,0.044524,0.137608,0.003467,0.422915,0.414912,0
0.013406,6.0,0.191489,0.062958,0.203065,0.003467,0.422915,0.414912,0
0.004513,7.0,0.446809,0.089498,0.445254,0.003467,0.422915,0.414912,1
0.456705,6.0,0.723404,0.030353,0.488099,0.002063,0.448213,0.610526,0
0.890138,5.0,0.808511,0.061547,0.869087,0.004188,0.727861,0.392544,0
0.460732,7.0,0.744681,0.033145,0.417882,0.002302,0.269032,0.323684,0
0.907482,7.0,0.425532,0.090068,0.435882,0.006016,0.36639,0.555263,1
0.017654,5.0,0.702128,0.057314,0.449866,0.003467,0.422915,0.414912,0
0.027344,1.0,0.021277,0.048487,0.184766,0.003467,0.422915,0.414912,0
0.031282,6.0,0.553191,0.056833,0.303332,0.003467,0.422915,0.414912,0
0.031901,6.0,0.404255,0.058394,0.307795,0.003467,0.422915,0.414912,0
0.425689,2.0,0.659574,0.085895,0.543291,0.003467,0.422915,0.414912,1
