x0,x1,x2,x3,x4,x5,x6,y
15.0,1980.0,79.0,154.0,3.0,805.0,155.0,1
4.0,1445.0,58.0,135.0,5.0,1255.0,184.0,0
12.0,4748.0,202.0,261.0,1.0,1094.0,106.0,0
5.0,1107.0,261.0,236.0,4.0,1310.0,95.0,0
2.0,658.0,258.0,18.0,5.0,535.0,199.0,0
12.0,6432.0,208.0,251.0,6.0,967.0,73.0,0
11.0,6548.0,148.0,221.0,4.0,885.0,108.0,0
15.0,1174.0,18.0,129.0,1.0,800.0,45.0,1
5.0,2839.0,78.0,16.0,1.0,419.0,135.0,0
1.0,1635.0,148.0,260.0,7.0,905.0,250.0,1
8.0,74.0,104.0,16.0,3.0,777.0,117.0,1
9.0,525.0,203.0,128.0,3.0,645.0,34.0,0
5.0,2974.0,85.0,60.0,7.0,1160.0,116.0,1
15.0,1682.0,175.0,221.0,6.0,640.0,80.0,1
1.0,1475.0,80.0,153.0,6.0,800.0,190.0,1
15.0,2357.0,261.0,79.0,7.0,545.0,90.0,0
6.0,5547.0,47.0,16.0,5.0,617.0,69.0,1
8.0,983.0,221.0,16.0,5.0,660.0,114.0,0
10.0,2837.0,80.0,239.0,1.0,580.0,85.0,0
14.0,1819.0,35.0,216.0,1.0,630.0,90.0,0
3.0,1109.0,148.0,233.0,7.0,1310.0,103.0,1
15.0,507.0,277.0,153.0,5.0,435.0,310.0,0
15.0,862.0,175.0,33.0,4.0,640.0,80.0,1
15.0,313.0,45.0,58.0,7.0,990.0,75.0,0
5.0,1919.0,85.0,154.0,7.0,1055.0,308.0,1
4.0,315.0,37.0,96.0,7.0,165.0,243.0,0
10.0,3718.0,16.0,208.0,7.0,1065.0,130.0,1
0.0,3808.0,85.0,76.0,1.0,615.0,60.0,0
14.0,363.0,217.0,262.0,1.0,500.0,122.0,0
16.0,2437.0,233.0,135.0,7.0,515.0,184.0,0
13.0,258.0,79.0,208.0,3.0,1302.0,136.0,1
17.0,2766.0,217.0,153.0,6.0,795.0,73.0,0
1.0,2301.0,208.0,80.0,3.0,360.0,150.0,1
6.0,7110.0,134.0,229.0,6.0,1020.0,92.0,0
15.0,3950.0,45.0,244.0,3.0,1145.0,245.0,1
12.0,6875.0,79.0,195.0,6.0,949.0,127.0,0
6.0,7358.0,205.0,16.0,6.0,642.0,137.0,0
0.0,3814.0,197.0,58.0,5.0,800.0,117.0,0
15.0,2893.0,172.0,268.0,6.0,670.0,55.0,1
1.0,491.0,204.0,80.0,3.0,635.0,60.0,0
6.0,5445.0,182.0,85.0,4.0,749.0,130.0,1
4.0,1176.0,208.0,96.0,4.0,539.0,120.0,0
12.0,4594.0,197.0,65.0,3.0,565.0,126.0,0
5.0,2192.0,277.0,85.0,3.0,510.0,158.0,1
13.0,58.0,208.0,253.0,1.0,604.0,291.0,1
15.0,1956.0,198.0,129.0,3.0,945.0,75.0,1
8.0,360.0,16.0,159.0,3.0,455.0,127.0,1
12.0,6569.0,208.0,86.0,6.0,580.0,71.0,0
5.0,1282.0,261.0,214.0,4.0,516.0,131.0,0
0.0,4297.0,85.0,162.0,3.0,935.0,143.0,1
1.0,1588.0,244.0,80.0,5.0,890.0,70.0,1
5.0,2104.0,154.0,261.0,7.0,1083.0,108.0,1
2.0,36.0,252.0,197.0,1.0,425.0,199.0,0
5.0,2552.0,277.0,159.0,3.0,1169.0,162.0,0
15.0,2276.0,153.0,261.0,1.0,400.0,80.0,1
5.0,1983.0,16.0,223.0,4.0,740.0,70.0,0
10.0,4664.0,58.0,159.0,6.0,535.0,95.0,0
6.0,5344.0,288.0,16.0,4.0,859.0,78.0,0
12.0,6494.0,65.0,208.0,6.0,833.0,146.0,1
14.0,24.0,217.0,154.0,5.0,515.0,85.0,0
13.0,188.0,208.0,277.0,1.0,840.0,163.0,1
1.0,408.0,208.0,216.0,6.0,1130.0,115.0,1
15.0,640.0,244.0,75.0,1.0,450.0,60.0,1
8.0,140.0,16.0,85.0,7.0,540.0,113.0,0
14.0,149.0,217.0,61.0,7.0,599.0,226.0,0
3.0,674.0,154.0,148.0,3.0,910.0,311.0,1
6.0,4945.0,16.0,180.0,5.0,530.0,65.0,0
13.0,408.0,264.0,79.0,3.0,804.0,139.0,0
1.0,346.0,268.0,208.0,6.0,1035.0,80.0,1
12.0,6422.0,69.0,208.0,4.0,1013.0,97.0,0
8.0,440.0,16.0,184.0,4.0,1335.0,127.0,1
4.0,1435.0,96.0,217.0,5.0,720.0,332.0,0
13.0,410.0,262.0,79.0,7.0,360.0,143.0,0
1.0,203.0,183.0,154.0,4.0,885.0,350.0,0
4.0,187.0,173.0,135.0,1.0,540.0,150.0,1
1.0,1592.0,80.0,173.0,7.0,745.0,145.0,0
13.0,431.0,61.0,208.0,5.0,592.0,78.0,0
12.0,6611.0,79.0,217.0,5.0,695.0,111.0,1
14.0,623.0,217.0,202.0,7.0,1080.0,119.0,1
1.0,1214.0,268.0,159.0,4.0,665.0,145.0,0
15.0,1029.0,153.0,154.0,4.0,1285.0,65.0,0
10.0,4387.0,78.0,233.0,1.0,810.0,65.0,0
15.0,765.0,175.0,233.0,7.0,1230.0,115.0,1
13.0,891.0,148.0,154.0,3.0,398.0,380.0,0
14.0,92.0,217.0,214.0,4.0,1080.0,163.0,0
11.0,6489.0,71.0,80.0,4.0,560.0,158.0,0
10.0,3358.0,290.0,80.0,3.0,480.0,75.0,0
11.0,6681.0,85.0,21.0,5.0,1040.0,56.0,1
15.0,337.0,2.0,173.0,4.0,920.0,200.0,1
15.0,960.0,175.0,280.0,7.0,1145.0,240.0,1
15.0,1594.0,79.0,35.0,5.0,1020.0,225.0,1
15.0,377.0,217.0,214.0,3.0,1145.0,175.0,1
16.0,2420.0,58.0,229.0,6.0,750.0,87.0,1
3.0,407.0,35.0,217.0,5.0,460.0,347.0,0
10.0,3615.0,183.0,58.0,4.0,520.0,170.0,0
15.0,692.0,202.0,252.0,7.0,1210.0,120.0,1
1.0,1775.0,241.0,80.0,4.0,475.0,185.0,0
4.0,350.0,96.0,18.0,3.0,390.0,260.0,1
12.0,7026.0,154.0,100.0,7.0,816.0,67.0,1
9.0,1.0,154.0,128.0,3.0,540.0,350.0,1
15.0,48.0,173.0,129.0,1.0,955.0,155.0,1
13.0,745.0,159.0,79.0,5.0,888.0,276.0,0
4.0,1046.0,135.0,208.0,4.0,1045.0,153.0,1
8.0,717.0,48.0,159.0,4.0,847.0,87.0,0
5.0,1905.0,85.0,173.0,4.0,840.0,157.0,0
15.0,748.0,204.0,129.0,5.0,765.0,85.0,1
6.0,5169.0,130.0,16.0,1.0,360.0,151.0,0
3.0,1.0,148.0,104.0,5.0,485.0,187.0,1
1.0,555.0,61.0,80.0,5.0,420.0,180.0,0
14.0,1496.0,60.0,45.0,3.0,1340.0,81.0,1
13.0,315.0,80.0,79.0,1.0,560.0,136.0,0
15.0,1278.0,153.0,104.0,6.0,570.0,275.0,1
17.0,7235.0,134.0,12.0,7.0,498.0,70.0,0
12.0,6986.0,208.0,281.0,6.0,510.0,60.0,0
5.0,2077.0,22.0,85.0,1.0,987.0,128.0,0
14.0,1637.0,159.0,60.0,7.0,1027.0,128.0,1
4.0,1139.0,96.0,80.0,6.0,1080.0,234.0,0
6.0,5337.0,16.0,81.0,6.0,815.0,56.0,0
12.0,6760.0,79.0,224.0,3.0,925.0,152.0,0
11.0,6288.0,61.0,197.0,3.0,1026.0,134.0,0
6.0,5142.0,16.0,138.0,6.0,572.0,80.0,0
14.0,889.0,60.0,138.0,4.0,1210.0,60.0,1
15.0,3496.0,217.0,202.0,7.0,590.0,125.0,1
7.0,367.0,184.0,79.0,6.0,640.0,155.0,0
4.0,1097.0,135.0,153.0,4.0,440.0,204.0,1
15.0,1047.0,209.0,175.0,5.0,990.0,135.0,0
15.0,1357.0,153.0,162.0,3.0,575.0,180.0,1
10.0,3972.0,193.0,281.0,5.0,460.0,45.0,0
15.0,1217.0,129.0,277.0,5.0,890.0,120.0,1
15.0,539.0,104.0,175.0,7.0,1035.0,195.0,1
5.0,1147.0,16.0,213.0,7.0,820.0,105.0,1
16.0,2470.0,135.0,197.0,5.0,479.0,168.0,0
3.0,1108.0,233.0,148.0,7.0,930.0,92.0,0
17.0,7285.0,209.0,208.0,1.0,835.0,141.0,1
0.0,4265.0,177.0,108.0,6.0,865.0,72.0,0
15.0,1115.0,175.0,197.0,5.0,565.0,85.0,1
8.0,335.0,216.0,16.0,5.0,706.0,138.0,0
10.0,4518.0,61.0,159.0,5.0,1115.0,105.0,0
12.0,6466.0,144.0,154.0,6.0,300.0,53.0,0
1.0,1672.0,80.0,183.0,5.0,1110.0,155.0,1
4.0,534.0,135.0,221.0,6.0,783.0,155.0,0
1.0,532.0,153.0,80.0,4.0,50.0,145.0,0
1.0,1069.0,233.0,80.0,3.0,1120.0,190.0,0
1.0,654.0,217.0,80.0,3.0,360.0,130.0,0
8.0,840.0,173.0,16.0,7.0,589.0,92.0,0
15.0,2706.0,18.0,175.0,4.0,545.0,155.0,0
1.0,336.0,208.0,159.0,4.0,1255.0,120.0,0
2.0,689.0,258.0,214.0,1.0,640.0,110.0,1
0.0,3757.0,25.0,85.0,4.0,360.0,103.0,0
13.0,427.0,134.0,79.0,3.0,572.0,241.0,1
4.0,866.0,252.0,135.0,7.0,1430.0,237.0,0
15.0,1727.0,268.0,205.0,5.0,1005.0,75.0,1
5.0,264.0,217.0,197.0,1.0,850.0,185.0,0
14.0,2171.0,159.0,78.0,7.0,660.0,76.0,0
5.0,2191.0,16.0,277.0,1.0,746.0,85.0,0
15.0,1228.0,202.0,154.0,1.0,680.0,70.0,1
8.0,447.0,198.0,16.0,6.0,975.0,81.0,1
1.0,1886.0,260.0,183.0,3.0,735.0,165.0,1
15.0,679.0,129.0,75.0,6.0,780.0,60.0,0
2.0,495.0,243.0,252.0,7.0,510.0,183.0,0
15.0,2842.0,104.0,277.0,6.0,1055.0,60.0,1
2.0,632.0,252.0,217.0,5.0,450.0,170.0,0
2.0,673.0,79.0,252.0,6.0,1055.0,177.0,0
5.0,1095.0,204.0,16.0,5.0,345.0,127.0,0
13.0,822.0,134.0,233.0,4.0,1060.0,71.0,0
15.0,3762.0,91.0,243.0,3.0,715.0,115.0,0
13.0,305.0,253.0,154.0,5.0,1010.0,90.0,0
16.0,2378.0,117.0,58.0,4.0,480.0,85.0,0
1.0,492.0,44.0,80.0,3.0,695.0,180.0,0
2.0,466.0,252.0,154.0,4.0,810.0,155.0,1
13.0,953.0,134.0,217.0,4.0,1062.0,311.0,0
15.0,3047.0,264.0,153.0,3.0,915.0,65.0,1
10.0,4148.0,205.0,208.0,1.0,595.0,95.0,0
0.0,3694.0,85.0,175.0,1.0,935.0,71.0,0
16.0,5903.0,208.0,99.0,3.0,1205.0,113.0,0
15.0,719.0,43.0,45.0,7.0,905.0,70.0,1
3.0,525.0,96.0,173.0,6.0,841.0,165.0,1
5.0,1680.0,253.0,16.0,7.0,868.0,277.0,1
15.0,1829.0,153.0,44.0,6.0,930.0,65.0,0
14.0,209.0,261.0,217.0,5.0,1020.0,98.0,0
16.0,2433.0,135.0,155.0,4.0,685.0,89.0,0
13.0,660.0,79.0,96.0,1.0,754.0,225.0,1
12.0,4804.0,100.0,261.0,4.0,811.0,101.0,1
12.0,6561.0,79.0,122.0,3.0,1293.0,118.0,0
10.0,3479.0,80.0,162.0,3.0,505.0,70.0,0
6.0,7125.0,134.0,43.0,5.0,760.0,69.0,0
7.0,450.0,184.0,159.0,7.0,844.0,135.0,0
12.0,6999.0,79.0,24.0,4.0,1096.0,152.0,1
5.0,2060.0,183.0,16.0,1.0,964.0,121.0,0
1.0,1685.0,80.0,91.0,6.0,985.0,100.0,0
12.0,6453.0,154.0,217.0,3.0,1290.0,72.0,0
5.0,2180.0,261.0,262.0,6.0,1190.0,104.0,1
12.0,6294.0,79.0,83.0,5.0,964.0,62.0,0
14.0,1732.0,60.0,78.0,1.0,450.0,73.0,1
14.0,1773.0,216.0,153.0,4.0,1085.0,338.0,0
5.0,2528.0,267.0,16.0,5.0,804.0,101.0,1
15.0,186.0,146.0,175.0,5.0,1045.0,120.0,1
13.0,534.0,217.0,79.0,5.0,540.0,120.0,0
0.0,4162.0,109.0,85.0,1.0,915.0,62.0,1
14.0,2185.0,159.0,78.0,5.0,1080.0,78.0,0
10.0,3315.0,80.0,146.0,4.0,400.0,80.0,0
13.0,735.0,79.0,253.0,5.0,912.0,163.0,0
1.0,1031.0,104.0,80.0,6.0,1105.0,195.0,0
17.0,2851.0,217.0,292.0,7.0,1064.0,71.0,0
5.0,1671.0,139.0,197.0,4.0,1160.0,114.0,0
14.0,96.0,221.0,216.0,7.0,1245.0,71.0,0
15.0,3224.0,58.0,175.0,1.0,515.0,85.0,1
6.0,5037.0,16.0,157.0,4.0,1150.0,78.0,0
15.0,1027.0,75.0,198.0,1.0,695.0,80.0,1
5.0,1289.0,134.0,16.0,3.0,1058.0,120.0,0
10.0,3698.0,71.0,183.0,4.0,1160.0,160.0,0
5.0,1431.0,78.0,177.0,5.0,695.0,150.0,0
3.0,748.0,260.0,173.0,6.0,1121.0,182.0,0
16.0,2825.0,96.0,33.0,3.0,1095.0,157.0,1
1.0,1152.0,80.0,35.0,5.0,705.0,200.0,0
15.0,952.0,153.0,175.0,5.0,1155.0,205.0,0
8.0,434.0,16.0,184.0,5.0,525.0,124.0,0
1.0,341.0,159.0,208.0,5.0,960.0,180.0,0
1.0,1723.0,45.0,183.0,1.0,370.0,160.0,0
10.0,4319.0,208.0,132.0,6.0,790.0,105.0,1
3.0,355.0,148.0,44.0,1.0,735.0,366.0,1
16.0,2105.0,135.0,119.0,4.0,770.0,148.0,0
10.0,4400.0,233.0,78.0,5.0,900.0,59.0,0
15.0,2377.0,221.0,173.0,7.0,375.0,150.0,1
11.0,6692.0,148.0,238.0,1.0,800.0,95.0,1
14.0,652.0,217.0,264.0,6.0,525.0,81.0,1
11.0,6495.0,148.0,135.0,7.0,1230.0,252.0,0
5.0,1644.0,16.0,60.0,4.0,1040.0,79.0,0
15.0,1052.0,258.0,153.0,7.0,865.0,85.0,1
15.0,408.0,268.0,173.0,3.0,945.0,140.0,1
15.0,1973.0,277.0,244.0,6.0,935.0,175.0,0
10.0,3961.0,71.0,208.0,5.0,660.0,80.0,0
6.0,5441.0,71.0,135.0,3.0,555.0,175.0,0
15.0,2951.0,154.0,175.0,6.0,375.0,240.0,0
10.0,4044.0,290.0,208.0,4.0,1070.0,115.0,0
10.0,4071.0,208.0,290.0,1.0,790.0,105.0,0
17.0,2757.0,84.0,217.0,1.0,890.0,185.0,0
10.0,4535.0,61.0,159.0,1.0,475.0,105.0,0
12.0,6458.0,154.0,280.0,7.0,1140.0,80.0,0
1.0,382.0,208.0,159.0,7.0,610.0,120.0,0
16.0,2978.0,41.0,135.0,1.0,490.0,71.0,0
5.0,1030.0,244.0,16.0,3.0,972.0,148.0,0
12.0,6658.0,253.0,214.0,7.0,1354.0,101.0,1
10.0,3296.0,68.0,80.0,4.0,600.0,80.0,0
5.0,2669.0,78.0,173.0,3.0,660.0,136.0,0
3.0,1133.0,273.0,148.0,1.0,360.0,85.0,0
16.0,2789.0,42.0,96.0,1.0,633.0,77.0,0
15.0,801.0,45.0,35.0,6.0,820.0,80.0,1
8.0,251.0,16.0,106.0,6.0,1325.0,112.0,0
9.0,138.0,128.0,150.0,6.0,687.0,43.0,0
4.0,1504.0,277.0,58.0,6.0,775.0,141.0,0
14.0,1703.0,78.0,104.0,5.0,510.0,162.0,0
14.0,75.0,148.0,217.0,4.0,599.0,338.0,0
15.0,257.0,129.0,18.0,3.0,1055.0,45.0,1
12.0,7050.0,79.0,110.0,1.0,677.0,91.0,0
13.0,525.0,79.0,217.0,7.0,1305.0,121.0,1
1.0,578.0,258.0,80.0,1.0,515.0,210.0,1
1.0,511.0,80.0,65.0,4.0,690.0,115.0,0
8.0,259.0,16.0,106.0,6.0,615.0,122.0,0
14.0,526.0,172.0,217.0,7.0,900.0,171.0,0
13.0,707.0,208.0,79.0,6.0,360.0,160.0,0
5.0,82.0,261.0,148.0,6.0,665.0,276.0,0
1.0,1480.0,35.0,208.0,4.0,645.0,170.0,0
2.0,880.0,203.0,202.0,5.0,745.0,282.0,0
15.0,1782.0,217.0,175.0,6.0,1050.0,200.0,0
13.0,230.0,153.0,79.0,3.0,915.0,117.0,0
15.0,2014.0,153.0,79.0,6.0,830.0,110.0,1
1.0,1353.0,148.0,80.0,6.0,1020.0,255.0,0
15.0,2855.0,155.0,75.0,1.0,1050.0,65.0,1
8.0,114.0,80.0,16.0,6.0,1113.0,122.0,0
15.0,519.0,241.0,173.0,3.0,770.0,50.0,0
11.0,6751.0,78.0,148.0,5.0,975.0,88.0,0
15.0,819.0,173.0,241.0,6.0,1060.0,50.0,0
0.0,3941.0,148.0,238.0,5.0,1275.0,125.0,1
7.0,473.0,241.0,184.0,3.0,708.0,181.0,1
12.0,4624.0,100.0,261.0,4.0,385.0,104.0,0
16.0,2091.0,71.0,135.0,5.0,395.0,164.0,0
12.0,6704.0,79.0,164.0,5.0,1185.0,78.0,1
0.0,3948.0,33.0,85.0,7.0,825.0,115.0,1
16.0,2188.0,234.0,96.0,1.0,775.0,90.0,1
14.0,1633.0,216.0,173.0,7.0,420.0,149.0,0
8.0,199.0,78.0,16.0,4.0,880.0,120.0,1
5.0,1631.0,78.0,177.0,6.0,1040.0,150.0,1
13.0,863.0,148.0,253.0,5.0,1049.0,407.0,0
5.0,2880.0,253.0,16.0,6.0,720.0,280.0,1
5.0,1914.0,261.0,34.0,4.0,810.0,70.0,0
2.0,872.0,14.0,203.0,6.0,610.0,368.0,0
16.0,2604.0,135.0,279.0,7.0,885.0,85.0,1
12.0,6916.0,2.0,79.0,1.0,1045.0,74.0,0
12.0,6270.0,111.0,253.0,1.0,360.0,136.0,1
16.0,5928.0,157.0,208.0,4.0,946.0,89.0,0
5.0,2543.0,16.0,267.0,5.0,1015.0,94.0,1
13.0,238.0,243.0,134.0,7.0,1330.0,281.0,0
1.0,850.0,183.0,134.0,6.0,1255.0,150.0,0
7.0,170.0,280.0,79.0,1.0,465.0,108.0,0
15.0,2296.0,45.0,228.0,6.0,515.0,70.0,0
1.0,203.0,183.0,154.0,6.0,885.0,350.0,0
5.0,340.0,16.0,197.0,7.0,450.0,167.0,1
15.0,1684.0,214.0,262.0,4.0,855.0,85.0,1
14.0,257.0,216.0,217.0,5.0,1235.0,320.0,0
10.0,4114.0,221.0,208.0,1.0,360.0,105.0,0
16.0,2038.0,96.0,195.0,4.0,839.0,154.0,0
8.0,161.0,16.0,260.0,1.0,550.0,209.0,0
5.0,1728.0,153.0,148.0,7.0,1010.0,293.0,1
12.0,6520.0,208.0,171.0,1.0,785.0,60.0,0
14.0,487.0,60.0,79.0,1.0,710.0,234.0,1
7.0,511.0,159.0,79.0,6.0,1050.0,270.0,0
14.0,49.0,153.0,78.0,4.0,720.0,267.0,0
13.0,276.0,253.0,252.0,1.0,375.0,122.0,0
1.0,1140.0,244.0,80.0,6.0,360.0,65.0,0
5.0,734.0,16.0,233.0,3.0,596.0,98.0,1
15.0,851.0,153.0,154.0,4.0,935.0,65.0,1
6.0,7339.0,16.0,205.0,4.0,690.0,146.0,0
15.0,1590.0,153.0,172.0,5.0,505.0,165.0,0
4.0,333.0,159.0,135.0,4.0,405.0,235.0,1
1.0,1091.0,80.0,243.0,5.0,960.0,185.0,0
5.0,2425.0,45.0,16.0,5.0,1050.0,129.0,0
10.0,2871.0,146.0,80.0,3.0,505.0,95.0,0
10.0,4659.0,16.0,159.0,6.0,930.0,130.0,0
10.0,3201.0,80.0,52.0,4.0,790.0,110.0,1
14.0,195.0,216.0,217.0,7.0,415.0,317.0,0
4.0,59.0,135.0,79.0,1.0,1050.0,153.0,0
12.0,7005.0,119.0,208.0,5.0,782.0,59.0,1
15.0,561.0,175.0,12.0,4.0,1230.0,115.0,1
6.0,5522.0,136.0,16.0,4.0,400.0,129.0,0
0.0,3894.0,279.0,197.0,3.0,435.0,125.0,1
5.0,1923.0,35.0,85.0,1.0,742.0,142.0,1
2.0,86.0,14.0,252.0,4.0,750.0,205.0,0
3.0,671.0,148.0,154.0,4.0,460.0,366.0,0
0.0,3950.0,197.0,177.0,6.0,1165.0,119.0,0
8.0,815.0,45.0,35.0,4.0,990.0,87.0,0
4.0,1140.0,80.0,96.0,7.0,1070.0,198.0,1
10.0,3984.0,208.0,76.0,6.0,515.0,70.0,0
1.0,1140.0,80.0,16.0,6.0,475.0,125.0,0
6.0,5156.0,146.0,16.0,3.0,850.0,85.0,0
5.0,2342.0,16.0,96.0,6.0,1295.0,133.0,0
1.0,628.0,183.0,35.0,4.0,1150.0,185.0,1
12.0,4711.0,197.0,290.0,5.0,935.0,109.0,0
4.0,469.0,253.0,135.0,4.0,360.0,225.0,1
15.0,541.0,258.0,252.0,7.0,1120.0,130.0,1
15.0,688.0,22.0,45.0,6.0,450.0,75.0,1
15.0,572.0,264.0,253.0,3.0,455.0,85.0,0
6.0,5050.0,48.0,85.0,5.0,1029.0,70.0,0
10.0,4199.0,94.0,208.0,6.0,375.0,85.0,0
8.0,468.0,16.0,45.0,7.0,1199.0,104.0,0
6.0,4960.0,35.0,71.0,5.0,773.0,144.0,1
13.0,116.0,154.0,208.0,4.0,776.0,242.0,0
15.0,3067.0,175.0,172.0,7.0,1135.0,90.0,1
8.0,1082.0,173.0,268.0,6.0,946.0,149.0,0
9.0,190.0,161.0,128.0,7.0,1001.0,30.0,0
8.0,376.0,277.0,184.0,3.0,1085.0,169.0,1
0.0,3868.0,12.0,85.0,1.0,765.0,119.0,1
15.0,1624.0,79.0,205.0,4.0,1140.0,80.0,1
6.0,5505.0,121.0,16.0,7.0,840.0,77.0,0
6.0,5567.0,47.0,16.0,6.0,444.0,76.0,0
16.0,2773.0,135.0,146.0,5.0,840.0,74.0,0
5.0,2214.0,252.0,197.0,5.0,677.0,193.0,1
1.0,1249.0,78.0,268.0,6.0,775.0,135.0,1
15.0,313.0,58.0,175.0,5.0,1095.0,75.0,0
12.0,7034.0,172.0,253.0,7.0,479.0,238.0,0
13.0,822.0,134.0,233.0,7.0,1064.0,71.0,1
6.0,4984.0,35.0,78.0,5.0,635.0,109.0,0
15.0,1062.0,277.0,251.0,3.0,905.0,130.0,1
15.0,826.0,261.0,217.0,5.0,1195.0,100.0,0
15.0,1669.0,2.0,217.0,5.0,490.0,75.0,0
10.0,3767.0,261.0,208.0,1.0,955.0,200.0,1
5.0,1034.0,213.0,16.0,6.0,1061.0,119.0,1
15.0,1147.0,258.0,214.0,3.0,480.0,110.0,0
15.0,505.0,243.0,217.0,3.0,795.0,70.0,1
8.0,1611.0,173.0,78.0,6.0,1079.0,121.0,0
6.0,5011.0,85.0,52.0,7.0,520.0,110.0,0
15.0,1933.0,61.0,173.0,4.0,615.0,135.0,1
15.0,705.0,79.0,205.0,7.0,865.0,80.0,0
7.0,846.0,252.0,79.0,7.0,651.0,150.0,0
6.0,5515.0,157.0,177.0,3.0,740.0,87.0,1
14.0,2020.0,78.0,35.0,4.0,390.0,79.0,0
15.0,759.0,217.0,2.0,4.0,675.0,65.0,0
0.0,4263.0,71.0,172.0,5.0,565.0,120.0,0
1.0,1827.0,18.0,80.0,1.0,915.0,65.0,0
0.0,3717.0,16.0,204.0,6.0,834.0,141.0,0
16.0,2735.0,165.0,135.0,1.0,667.0,69.0,0
12.0,4628.0,135.0,261.0,3.0,1115.0,194.0,0
12.0,6831.0,208.0,65.0,6.0,587.0,153.0,1
15.0,3742.0,277.0,33.0,5.0,1080.0,110.0,0
12.0,4867.0,197.0,29.0,4.0,1310.0,80.0,1
4.0,1545.0,58.0,135.0,1.0,898.0,187.0,1
14.0,1843.0,60.0,173.0,7.0,568.0,96.0,1
10.0,3624.0,223.0,183.0,7.0,420.0,100.0,0
1.0,1931.0,253.0,154.0,4.0,875.0,80.0,0
15.0,378.0,22.0,45.0,1.0,590.0,70.0,0
1.0,280.0,154.0,183.0,1.0,550.0,285.0,0
15.0,1829.0,44.0,202.0,6.0,1015.0,75.0,1
15.0,203.0,153.0,172.0,5.0,1115.0,160.0,0
15.0,439.0,244.0,75.0,7.0,565.0,60.0,0
12.0,4831.0,154.0,243.0,4.0,650.0,46.0,1
0.0,4322.0,197.0,166.0,1.0,680.0,52.0,1
3.0,1205.0,130.0,241.0,5.0,561.0,188.0,0
12.0,4844.0,261.0,230.0,1.0,1025.0,99.0,0
16.0,2793.0,135.0,172.0,4.0,835.0,113.0,1
5.0,2348.0,27.0,16.0,3.0,480.0,67.0,1
13.0,852.0,253.0,243.0,7.0,762.0,97.0,0
16.0,2774.0,76.0,96.0,7.0,1125.0,113.0,0
15.0,2633.0,243.0,253.0,4.0,770.0,90.0,1
10.0,4597.0,233.0,159.0,5.0,870.0,90.0,0
15.0,1967.0,18.0,75.0,6.0,675.0,55.0,0
1.0,1789.0,136.0,80.0,6.0,400.0,85.0,0
5.0,2411.0,16.0,80.0,6.0,655.0,158.0,0
10.0,4016.0,208.0,109.0,3.0,560.0,55.0,1
1.0,1477.0,216.0,80.0,3.0,400.0,235.0,0
15.0,406.0,153.0,217.0,5.0,525.0,70.0,1
16.0,3004.0,184.0,58.0,5.0,960.0,73.0,0
10.0,4657.0,16.0,159.0,1.0,780.0,125.0,0
12.0,6954.0,79.0,261.0,7.0,1060.0,88.0,1
2.0,661.0,80.0,252.0,3.0,830.0,262.0,0
1.0,434.0,80.0,279.0,5.0,925.0,60.0,1
10.0,3624.0,223.0,183.0,5.0,420.0,100.0,0
1.0,1026.0,80.0,172.0,1.0,425.0,95.0,1
13.0,420.0,208.0,238.0,4.0,1080.0,98.0,0
12.0,6449.0,208.0,261.0,3.0,1040.0,210.0,1
14.0,221.0,217.0,35.0,1.0,805.0,287.0,1
13.0,840.0,154.0,208.0,7.0,720.0,240.0,0
14.0,1831.0,80.0,60.0,5.0,425.0,147.0,0
12.0,6678.0,253.0,194.0,4.0,810.0,46.0,1
14.0,768.0,35.0,216.0,7.0,870.0,98.0,1
2.0,755.0,268.0,252.0,1.0,1080.0,268.0,0
5.0,1821.0,183.0,148.0,1.0,420.0,176.0,0
0.0,4098.0,233.0,148.0,3.0,420.0,135.0,0
16.0,2276.0,135.0,71.0,1.0,1010.0,135.0,0
1.0,817.0,33.0,80.0,3.0,370.0,130.0,0
5.0,127.0,148.0,253.0,3.0,915.0,408.0,1
15.0,674.0,146.0,173.0,3.0,620.0,100.0,0
0.0,3847.0,238.0,85.0,3.0,764.0,91.0,1
10.0,2946.0,156.0,80.0,6.0,435.0,80.0,0
15.0,1128.0,33.0,18.0,5.0,1070.0,140.0,0
12.0,6261.0,79.0,279.0,7.0,768.0,98.0,1
11.0,6601.0,233.0,173.0,5.0,1030.0,119.0,0
12.0,4567.0,261.0,244.0,5.0,1195.0,160.0,1
15.0,685.0,175.0,22.0,7.0,560.0,125.0,0
2.0,865.0,252.0,150.0,7.0,520.0,376.0,0
1.0,1195.0,234.0,80.0,6.0,1080.0,210.0,0
7.0,226.0,262.0,79.0,5.0,660.0,134.0,0
1.0,459.0,78.0,80.0,6.0,670.0,215.0,0
15.0,1560.0,131.0,244.0,6.0,580.0,55.0,0
1.0,574.0,80.0,147.0,1.0,1100.0,130.0,0
1.0,1805.0,290.0,80.0,7.0,1100.0,85.0,0
0.0,3713.0,85.0,109.0,3.0,1170.0,61.0,1
0.0,4047.0,288.0,177.0,3.0,990.0,91.0,0
15.0,1497.0,129.0,198.0,4.0,455.0,60.0,0
1.0,2538.0,153.0,208.0,5.0,40.0,200.0,0
15.0,3137.0,153.0,268.0,7.0,1060.0,185.0,1
0.0,4019.0,18.0,177.0,5.0,970.0,106.0,0
10.0,4531.0,78.0,33.0,4.0,1200.0,115.0,0
