x0,x1,x2,x3,x4,x5,x6,y
17.0,1039,143.0,128.0,4,1020,47,0
17.0,7262,134.0,60.0,4,1020,94,0
5.0,1028,261.0,96.0,4,1021,261,0
5.0,2408,172.0,197.0,4,1021,89,0
8.0,1422,139.0,277.0,4,1021,135,0
11.0,6593,134.0,85.0,4,1021,114,0
12.0,6239,208.0,117.0,4,1021,53,1
12.0,6486,67.0,79.0,4,1021,55,0
13.0,110,173.0,208.0,4,1021,182,0
13.0,702,208.0,217.0,4,1021,226,0
2.0,67,151.0,257.0,4,1022,55,0
3.0,277,104.0,253.0,4,1022,380,1
4.0,1602,18.0,135.0,4,1022,59,0
4.0,796,153.0,135.0,4,1022,172,0
5.0,335,60.0,16.0,4,1022,88,1
6.0,5436,188.0,177.0,4,1022,68,0
6.0,7129,134.0,42.0,4,1022,91,0
12.0,6578,29.0,79.0,4,1022,102,0
12.0,6970,262.0,253.0,4,1022,43,0
13.0,588,80.0,134.0,4,1022,176,1
16.0,2271,172.0,135.0,4,1022,119,0
16.0,5891,208.0,17.0,4,1022,50,0
0.0,3679,281.0,85.0,4,1023,77,0
5.0,1159,186.0,16.0,4,1023,101,0
6.0,4983,130.0,16.0,4,1023,156,0
12.0,6319,221.0,134.0,4,1023,62,0
12.0,6360,253.0,207.0,4,1023,76,1
12.0,6979,208.0,107.0,4,1023,101,1
16.0,5917,139.0,208.0,4,1023,76,0
0.0,4176,117.0,197.0,4,1024,76,1
6.0,7134,134.0,85.0,4,1024,97,0
12.0,6289,153.0,227.0,4,1024,60,0
16.0,5939,208.0,218.0,4,1024,50,1
0.0,4194,197.0,32.0,4,1025,95,1
1.0,1367,132.0,80.0,4,1025,130,0
1.0,1525,154.0,253.0,4,1025,80,0
1.0,2502,80.0,33.0,4,1025,100,1
1.0,618,253.0,208.0,4,1025,245,0
2.0,233,243.0,252.0,4,1025,170,0
2.0,98,14.0,252.0,4,1025,205,0
3.0,264,160.0,262.0,4,1025,81,1
4.0,137,154.0,203.0,4,1025,345,1
5.0,1224,261.0,216.0,4,1025,258,0
5.0,1551,197.0,153.0,4,1025,206,0
5.0,1964,16.0,261.0,4,1025,253,0
5.0,2009,197.0,79.0,4,1025,126,1
5.0,2769,16.0,173.0,4,1025,91,1
6.0,5332,146.0,16.0,4,1025,89,1
6.0,5434,16.0,285.0,4,1025,53,1
6.0,5563,190.0,16.0,4,1025,81,0
6.0,7091,134.0,245.0,4,1025,105,0
6.0,7138,134.0,182.0,4,1025,91,0
7.0,580,261.0,79.0,4,1025,85,0
8.0,348,267.0,45.0,4,1025,134,0
10.0,2768,121.0,80.0,4,1025,170,0
10.0,2921,157.0,80.0,4,1025,155,0
10.0,3030,194.0,154.0,4,1025,65,0
10.0,3126,258.0,154.0,4,1025,75,0
10.0,3224,120.0,80.0,4,1025,195,0
10.0,3227,80.0,284.0,4,1025,45,0
10.0,3241,162.0,80.0,4,1025,80,0
10.0,3904,208.0,58.0,4,1025,80,0
10.0,3933,136.0,208.0,4,1025,120,0
10.0,4320,204.0,208.0,4,1025,135,0
11.0,6481,33.0,177.0,4,1025,66,0
11.0,6548,221.0,148.0,4,1025,95,0
12.0,4592,122.0,261.0,4,1025,85,0
12.0,4844,261.0,230.0,4,1025,99,0
12.0,4860,261.0,208.0,4,1025,189,1
12.0,6528,154.0,217.0,4,1025,79,0
13.0,155,197.0,208.0,4,1025,84,1
13.0,622,208.0,78.0,4,1025,111,1
13.0,689,159.0,208.0,4,1025,166,1
13.0,742,252.0,79.0,4,1025,160,0
13.0,907,208.0,253.0,4,1025,292,1
14.0,1033,22.0,60.0,4,1025,132,1
15.0,1153,153.0,61.0,4,1025,230,1
15.0,1158,258.0,264.0,4,1025,75,0
15.0,1222,262.0,44.0,4,1025,70,1
15.0,1783,104.0,147.0,4,1025,75,1
15.0,2892,175.0,172.0,4,1025,90,1
15.0,3079,268.0,175.0,4,1025,60,1
15.0,378,244.0,75.0,4,1025,55,1
15.0,3950,228.0,45.0,4,1025,85,1
15.0,490,175.0,129.0,4,1025,170,1
15.0,675,217.0,91.0,4,1025,65,1
15.0,692,153.0,207.0,4,1025,55,1
16.0,2611,58.0,251.0,4,1025,72,0
16.0,2615,68.0,135.0,4,1025,72,0
16.0,2672,84.0,135.0,4,1025,142,0
16.0,2935,10.0,135.0,4,1025,58,1
17.0,1028,128.0,150.0,4,1025,40,0
17.0,2627,85.0,60.0,4,1025,113,0
17.0,2661,33.0,60.0,4,1025,76,0
17.0,7279,16.0,208.0,4,1025,132,0
11.0,6288,61.0,197.0,4,1026,134,0
13.0,639,228.0,208.0,4,1026,165,0
5.0,1097,139.0,16.0,4,1027,102,1
8.0,110,80.0,16.0,4,1027,125,0
12.0,4504,261.0,28.0,4,1027,82,1
12.0,4758,261.0,172.0,4,1027,142,1
12.0,6279,264.0,253.0,4,1027,80,1
13.0,525,96.0,79.0,4,1027,268,0
14.0,1637,159.0,60.0,4,1027,128,1
3.0,153,148.0,173.0,4,1028,178,0
12.0,6672,208.0,265.0,4,1028,51,1
0.0,3842,157.0,85.0,4,1029,91,1
3.0,616,147.0,148.0,4,1029,140,1
5.0,1566,116.0,16.0,4,1029,91,0
6.0,5050,48.0,85.0,4,1029,70,1
11.0,6565,273.0,71.0,4,1029,126,0
12.0,6679,111.0,253.0,4,1029,131,0
12.0,7761,89.0,261.0,4,1029,66,1
0.0,3787,247.0,16.0,4,1030,123,0
0.0,3848,92.0,85.0,4,1030,75,1
0.0,4069,197.0,205.0,4,1030,75,0
0.0,4219,237.0,85.0,4,1030,100,0
0.0,4225,152.0,85.0,4,1030,56,1
0.0,4386,119.0,197.0,4,1030,99,0
1.0,1304,279.0,80.0,4,1030,70,0
1.0,1307,33.0,154.0,4,1030,260,0
1.0,1827,80.0,262.0,4,1030,225,1
1.0,2345,208.0,80.0,4,1030,155,0
1.0,343,159.0,208.0,4,1030,175,0
1.0,412,269.0,148.0,4,1030,259,0
1.0,550,153.0,80.0,4,1030,150,1
1.0,580,79.0,208.0,4,1030,145,0
2.0,859,252.0,128.0,4,1030,373,1
5.0,1054,197.0,16.0,4,1030,158,0
5.0,1107,216.0,261.0,4,1030,311,0
5.0,1216,261.0,35.0,4,1030,275,1
5.0,1604,261.0,33.0,4,1030,193,0
5.0,2333,197.0,261.0,4,1030,184,1
5.0,2656,198.0,159.0,4,1030,170,0
6.0,5329,288.0,16.0,4,1030,79,1
6.0,5500,285.0,16.0,4,1030,65,0
6.0,7357,268.0,177.0,4,1030,70,0
8.0,652,244.0,16.0,4,1030,130,0
8.0,75,16.0,104.0,4,1030,111,0
9.0,9,154.0,128.0,4,1030,355,0
10.0,2764,180.0,80.0,4,1030,130,0
10.0,2817,94.0,80.0,4,1030,130,0
10.0,3052,154.0,236.0,4,1030,90,0
10.0,3271,218.0,80.0,4,1030,130,1
10.0,3948,205.0,208.0,4,1030,105,0
10.0,4357,208.0,117.0,4,1030,60,0
10.0,4537,233.0,148.0,4,1030,105,0
11.0,6390,285.0,71.0,4,1030,65,0
11.0,6391,45.0,177.0,4,1030,160,0
11.0,6601,233.0,173.0,4,1030,119,0
11.0,6618,171.0,85.0,4,1030,74,0
12.0,4457,197.0,99.0,4,1030,65,0
12.0,4521,261.0,262.0,4,1030,97,0
12.0,4850,261.0,135.0,4,1030,180,0
12.0,6533,137.0,79.0,4,1030,89,0
13.0,649,208.0,205.0,4,1030,98,0
13.0,917,134.0,252.0,4,1030,358,0
14.0,181,104.0,217.0,4,1030,305,0
14.0,786,183.0,60.0,4,1030,125,0
14.0,868,147.0,216.0,4,1030,129,0
15.0,1013,13.0,79.0,4,1030,80,1
15.0,1425,58.0,33.0,4,1030,100,0
15.0,142,22.0,45.0,4,1030,80,1
15.0,1489,277.0,198.0,4,1030,105,0
15.0,157,85.0,33.0,4,1030,100,1
15.0,1587,175.0,217.0,4,1030,240,1
15.0,1592,173.0,87.0,4,1030,70,0
15.0,1773,175.0,268.0,4,1030,70,1
15.0,1848,172.0,33.0,4,1030,90,1
15.0,2053,253.0,153.0,4,1030,95,0
15.0,2961,173.0,79.0,4,1030,255,0
15.0,3575,33.0,172.0,4,1030,105,1
15.0,430,27.0,198.0,4,1030,70,1
15.0,541,154.0,258.0,4,1030,65,1
15.0,614,45.0,213.0,4,1030,150,1
15.0,637,175.0,221.0,4,1030,80,1
15.0,704,175.0,134.0,4,1030,105,0
15.0,705,205.0,268.0,4,1030,70,1
15.0,738,175.0,205.0,4,1030,95,1
15.0,871,243.0,253.0,4,1030,90,0
16.0,2057,273.0,96.0,4,1030,82,0
16.0,2284,135.0,285.0,4,1030,114,0
16.0,2483,158.0,135.0,4,1030,70,0
16.0,2505,234.0,96.0,4,1030,85,1
6.0,4953,16.0,41.0,4,1031,95,1
9.0,543,203.0,128.0,4,1031,34,1
12.0,4520,261.0,102.0,4,1031,104,1
12.0,6304,28.0,79.0,4,1031,92,1
16.0,2070,165.0,135.0,4,1031,72,0
16.0,2107,85.0,96.0,4,1031,109,1
16.0,2110,65.0,135.0,4,1031,129,0
16.0,5920,208.0,58.0,4,1031,76,0
17.0,7214,208.0,209.0,4,1031,121,0
4.0,1712,260.0,135.0,4,1032,288,1
5.0,1291,177.0,16.0,4,1032,88,1
8.0,722,198.0,45.0,4,1032,139,0
12.0,6697,145.0,79.0,4,1032,73,1
13.0,271,216.0,79.0,4,1032,263,0
0.0,3839,85.0,33.0,4,1033,105,1
2.0,50,249.0,39.0,4,1033,43,1
8.0,929,172.0,16.0,4,1033,117,0
13.0,249,134.0,208.0,4,1033,139,0
3.0,584,104.0,130.0,4,1034,173,1
5.0,2302,277.0,177.0,4,1034,126,0
5.0,2650,261.0,45.0,4,1034,252,1
5.0,2953,85.0,261.0,4,1034,239,1
12.0,6225,208.0,84.0,4,1034,74,0
12.0,6269,252.0,253.0,4,1034,122,0
12.0,6355,246.0,154.0,4,1034,46,0
12.0,6618,248.0,253.0,4,1034,61,0
12.0,7012,208.0,184.0,4,1034,42,0
13.0,162,208.0,35.0,4,1034,139,0
13.0,965,134.0,135.0,4,1034,206,0
0.0,3664,85.0,58.0,4,1035,64,0
0.0,3682,85.0,152.0,4,1035,46,1
0.0,3714,85.0,61.0,4,1035,68,1
0.0,4035,184.0,71.0,4,1035,81,0
0.0,4206,136.0,16.0,4,1035,135,0
0.0,4374,85.0,12.0,4,1035,95,1
1.0,1262,264.0,208.0,4,1035,225,0
1.0,1284,80.0,60.0,4,1035,140,0
1.0,1505,80.0,243.0,4,1035,190,1
1.0,161,154.0,203.0,4,1035,360,1
1.0,346,268.0,208.0,4,1035,80,0
1.0,607,35.0,208.0,4,1035,185,0
1.0,744,80.0,159.0,4,1035,210,1
1.0,867,78.0,208.0,4,1035,135,1
2.0,153,14.0,211.0,4,1035,94,1
2.0,161,8.0,14.0,4,1035,168,1
2.0,531,207.0,252.0,4,1035,162,0
4.0,551,233.0,135.0,4,1035,187,0
5.0,1027,252.0,128.0,4,1035,371,1
5.0,1194,85.0,60.0,4,1035,113,0
5.0,1326,233.0,16.0,4,1035,93,1
5.0,1465,148.0,253.0,4,1035,395,0
5.0,1527,16.0,104.0,4,1035,113,1
5.0,1556,85.0,177.0,4,1035,135,1
5.0,2045,78.0,85.0,4,1035,103,1
5.0,2110,16.0,61.0,4,1035,94,0
5.0,2201,35.0,16.0,4,1035,185,1
5.0,2296,197.0,159.0,4,1035,168,1
5.0,2421,197.0,154.0,4,1035,243,1
6.0,4978,16.0,101.0,4,1035,74,1
6.0,5379,16.0,162.0,4,1035,102,0
6.0,5400,174.0,16.0,4,1035,137,1
6.0,5432,162.0,177.0,4,1035,55,0
7.0,382,79.0,104.0,4,1035,224,0
10.0,4028,147.0,208.0,4,1035,170,0
10.0,4130,174.0,208.0,4,1035,135,1
10.0,4289,52.0,208.0,4,1035,110,0
11.0,6316,139.0,233.0,4,1035,105,0
11.0,6453,251.0,71.0,4,1035,48,0
11.0,6573,208.0,71.0,4,1035,86,0
12.0,4439,197.0,192.0,4,1035,91,0
12.0,4495,197.0,112.0,4,1035,75,1
12.0,4522,261.0,29.0,4,1035,124,0
12.0,6397,248.0,154.0,4,1035,65,0
12.0,6605,79.0,29.0,4,1035,94,0
13.0,2,128.0,208.0,4,1035,484,0
13.0,312,134.0,22.0,4,1035,82,0
13.0,975,134.0,253.0,4,1035,362,0
14.0,1047,78.0,60.0,4,1035,92,0
14.0,1086,173.0,60.0,4,1035,98,0
14.0,1199,221.0,60.0,4,1035,91,0
14.0,1430,147.0,60.0,4,1035,79,1
14.0,1579,216.0,60.0,4,1035,103,0
14.0,1602,277.0,60.0,4,1035,102,0
14.0,1690,241.0,60.0,4,1035,114,1
14.0,1886,216.0,35.0,4,1035,79,0
14.0,1897,197.0,60.0,4,1035,148,0
14.0,1995,139.0,60.0,4,1035,94,0
14.0,408,253.0,217.0,4,1035,118,0
15.0,1003,129.0,2.0,4,1035,135,1
15.0,1022,79.0,153.0,4,1035,115,0
15.0,1051,12.0,45.0,4,1035,75,1
15.0,1079,75.0,244.0,4,1035,65,1
15.0,108,175.0,162.0,4,1035,105,1
15.0,2397,202.0,243.0,4,1035,85,1
15.0,2713,173.0,209.0,4,1035,110,0
15.0,326,277.0,213.0,4,1035,55,1
15.0,3306,153.0,139.0,4,1035,215,0
15.0,3320,198.0,33.0,4,1035,85,0
15.0,3492,258.0,243.0,4,1035,80,1
15.0,528,139.0,45.0,4,1035,95,0
15.0,539,104.0,175.0,4,1035,195,1
15.0,641,221.0,216.0,4,1035,90,1
15.0,731,216.0,35.0,4,1035,80,0
15.0,952,258.0,153.0,4,1035,90,0
16.0,2010,251.0,58.0,4,1035,67,0
16.0,2197,58.0,195.0,4,1035,92,0
16.0,2396,96.0,85.0,4,1035,125,1
17.0,2830,244.0,60.0,4,1035,162,0
0.0,4015,221.0,85.0,4,1036,84,1
3.0,348,267.0,148.0,4,1036,164,0
8.0,686,136.0,16.0,4,1036,119,0
9.0,360,128.0,143.0,4,1036,51,0
17.0,7211,134.0,228.0,4,1036,79,0
17.0,7295,247.0,208.0,4,1036,49,0
16.0,2285,182.0,58.0,4,1037,107,0
5.0,2155,16.0,154.0,4,1038,300,1
12.0,6365,195.0,208.0,4,1038,61,0
12.0,6825,261.0,253.0,4,1039,131,1
13.0,117,147.0,208.0,4,1039,161,0
0.0,3865,43.0,85.0,4,1040,75,0
0.0,4245,85.0,134.0,4,1040,95,1
1.0,1028,79.0,80.0,4,1040,120,0
1.0,1084,258.0,80.0,4,1040,190,0
1.0,1206,217.0,208.0,4,1040,200,0
1.0,1693,173.0,80.0,4,1040,175,1
1.0,1865,139.0,80.0,4,1040,150,0
1.0,1897,96.0,80.0,4,1040,255,0
1.0,1972,208.0,233.0,4,1040,115,0
1.0,2094,80.0,173.0,4,1040,150,0
1.0,2206,80.0,134.0,4,1040,160,1
1.0,2364,80.0,208.0,4,1040,145,1
1.0,636,2.0,80.0,4,1040,105,0
1.0,642,244.0,80.0,4,1040,70,0
2.0,628,31.0,153.0,4,1040,154,0
3.0,116,104.0,148.0,4,1040,175,1
5.0,1057,172.0,85.0,4,1040,117,0
5.0,1265,16.0,177.0,4,1040,89,0
5.0,1283,16.0,175.0,4,1040,116,0
5.0,1310,139.0,85.0,4,1040,85,1
5.0,1521,85.0,277.0,4,1040,158,1
5.0,1540,35.0,71.0,4,1040,155,0
5.0,1631,78.0,177.0,4,1040,150,1
5.0,1644,16.0,60.0,4,1040,79,0
5.0,1838,16.0,78.0,4,1040,106,1
5.0,2612,197.0,214.0,4,1040,225,1
5.0,2899,197.0,217.0,4,1040,210,1
6.0,5368,180.0,16.0,4,1040,78,0
6.0,5601,81.0,16.0,4,1040,74,0
6.0,7338,275.0,177.0,4,1040,96,0
7.0,478,153.0,184.0,4,1040,205,0
8.0,203,16.0,48.0,4,1040,96,0
8.0,864,173.0,16.0,4,1040,93,1
8.0,990,16.0,221.0,4,1040,97,0
9.0,261,143.0,128.0,4,1040,49,0
10.0,3656,221.0,183.0,4,1040,170,0
10.0,3691,58.0,183.0,4,1040,180,0
10.0,4226,77.0,208.0,4,1040,60,1
10.0,4369,71.0,208.0,4,1040,80,0
10.0,4426,85.0,159.0,4,1040,110,0
10.0,4648,233.0,159.0,4,1040,100,1
11.0,6375,16.0,120.0,4,1040,73,0
11.0,6483,85.0,174.0,4,1040,81,0
11.0,6547,119.0,78.0,4,1040,105,0
11.0,6681,85.0,21.0,4,1040,56,1
12.0,4473,2.0,261.0,4,1040,99,1
12.0,4526,79.0,261.0,4,1040,90,0
12.0,4620,127.0,261.0,4,1040,77,1
12.0,4730,243.0,154.0,4,1040,49,1
12.0,4864,197.0,33.0,4,1040,138,1
12.0,6449,208.0,261.0,4,1040,210,1
12.0,6874,208.0,164.0,4,1040,95,0
14.0,1225,45.0,60.0,4,1040,87,0
14.0,192,173.0,217.0,4,1040,288,0
14.0,396,80.0,153.0,4,1040,176,0
15.0,115,261.0,111.0,4,1040,115,0
15.0,1221,216.0,221.0,4,1040,75,1
15.0,1229,33.0,217.0,4,1040,240,1
15.0,1256,261.0,34.0,4,1040,70,1
15.0,1419,204.0,153.0,4,1040,170,1
15.0,1423,141.0,45.0,4,1040,70,1
15.0,1584,43.0,45.0,4,1040,70,1
15.0,170,217.0,33.0,4,1040,195,0
15.0,1717,75.0,91.0,4,1040,110,1
15.0,2118,2.0,243.0,4,1040,115,1
15.0,2198,261.0,236.0,4,1040,85,1
15.0,2357,35.0,216.0,4,1040,105,0
15.0,2537,253.0,175.0,4,1040,245,0
15.0,2712,134.0,175.0,4,1040,130,1
15.0,3067,233.0,175.0,4,1040,130,1
15.0,3510,173.0,175.0,4,1040,175,0
15.0,377,91.0,217.0,4,1040,75,1
15.0,3834,182.0,277.0,4,1040,215,1
15.0,403,79.0,172.0,4,1040,95,0
15.0,515,243.0,217.0,4,1040,70,0
15.0,861,175.0,154.0,4,1040,275,1
15.0,910,33.0,27.0,4,1040,50,1
15.0,938,154.0,262.0,4,1040,80,0
15.0,988,45.0,204.0,4,1040,205,1
16.0,2577,54.0,135.0,4,1040,169,0
16.0,2841,76.0,58.0,4,1040,53,1
16.0,3073,58.0,119.0,4,1040,60,0
17.0,1017,128.0,161.0,4,1040,37,0
17.0,7212,134.0,238.0,4,1040,71,0
17.0,7257,134.0,244.0,4,1040,234,0
17.0,7261,172.0,134.0,4,1040,141,1
5.0,1128,209.0,16.0,4,1041,122,1
5.0,1882,261.0,85.0,4,1041,213,0
5.0,2912,16.0,208.0,4,1041,134,0
6.0,5576,16.0,146.0,4,1041,85,1
12.0,6338,243.0,154.0,4,1041,42,0
12.0,6748,57.0,154.0,4,1041,39,1
3.0,1115,234.0,173.0,4,1042,123,1
4.0,1408,60.0,96.0,4,1042,127,1
4.0,76,173.0,96.0,4,1042,158,1
5.0,1772,85.0,148.0,4,1042,118,1
5.0,1911,16.0,80.0,4,1042,148,0
5.0,2206,87.0,16.0,4,1042,78,0
8.0,43,175.0,16.0,4,1042,118,0
11.0,6673,148.0,78.0,4,1042,98,0
13.0,321,208.0,243.0,4,1042,270,0
6.0,5213,52.0,16.0,4,1043,52,0
6.0,5349,247.0,85.0,4,1043,67,1
8.0,68,16.0,134.0,4,1043,100,0
5.0,1185,96.0,261.0,4,1044,314,0
5.0,2001,16.0,147.0,4,1044,70,0
13.0,50,80.0,208.0,4,1044,136,0
13.0,663,78.0,79.0,4,1044,246,0
16.0,2771,135.0,205.0,4,1044,129,0
0.0,3914,85.0,171.0,4,1045,54,0
0.0,4034,85.0,175.0,4,1045,77,1
0.0,4162,85.0,238.0,4,1045,79,0
1.0,1151,197.0,208.0,4,1045,95,1
1.0,1747,80.0,258.0,4,1045,230,0
1.0,1951,27.0,80.0,4,1045,130,0
1.0,2274,80.0,279.0,4,1045,60,0
1.0,2402,18.0,208.0,4,1045,165,0
1.0,2536,183.0,35.0,4,1045,190,0
1.0,447,60.0,80.0,4,1045,185,0
1.0,492,80.0,268.0,4,1045,95,0
1.0,782,208.0,277.0,4,1045,160,0
1.0,860,183.0,148.0,4,1045,185,0
2.0,105,252.0,14.0,4,1045,220,1
2.0,346,252.0,202.0,4,1045,122,0
4.0,1046,135.0,208.0,4,1045,153,1
4.0,1426,96.0,243.0,4,1045,374,1
4.0,1659,135.0,80.0,4,1045,65,0
4.0,518,96.0,277.0,4,1045,182,0
4.0,63,96.0,135.0,4,1045,244,1
4.0,667,135.0,252.0,4,1045,277,1
5.0,1111,16.0,233.0,4,1045,83,1
5.0,1417,16.0,79.0,4,1045,202,0
5.0,2181,16.0,198.0,4,1045,100,0
5.0,2235,85.0,197.0,4,1045,120,1
5.0,2419,197.0,258.0,4,1045,252,1
5.0,2605,197.0,253.0,4,1045,251,1
5.0,2925,197.0,264.0,4,1045,237,0
5.0,2957,85.0,184.0,4,1045,71,1
5.0,697,16.0,223.0,4,1045,78,0
5.0,69,16.0,183.0,4,1045,115,1
5.0,84,16.0,148.0,4,1045,150,1
6.0,4967,16.0,32.0,4,1045,106,0
6.0,5026,97.0,16.0,4,1045,125,0
6.0,7137,134.0,47.0,4,1045,87,0
8.0,19,260.0,45.0,4,1045,261,0
8.0,424,16.0,223.0,4,1045,70,0
9.0,266,128.0,203.0,4,1045,37,1
9.0,5,153.0,128.0,4,1045,405,1
10.0,2757,80.0,290.0,4,1045,70,0
10.0,2917,80.0,61.0,4,1045,140,0
10.0,3353,80.0,13.0,4,1045,70,0
10.0,3641,183.0,61.0,4,1045,160,0
10.0,3695,148.0,209.0,4,1045,90,0
10.0,3936,45.0,208.0,4,1045,150,1
10.0,3973,208.0,279.0,4,1045,125,0
10.0,4141,208.0,172.0,4,1045,100,1
11.0,6564,22.0,71.0,4,1045,140,0
11.0,6586,85.0,17.0,4,1045,88,0
11.0,6612,273.0,148.0,4,1045,102,0
11.0,6677,61.0,78.0,4,1045,77,1
11.0,6753,85.0,228.0,4,1045,116,0
12.0,6240,224.0,253.0,4,1045,125,1
12.0,6339,154.0,243.0,4,1045,47,0
12.0,6574,79.0,204.0,4,1045,89,0
12.0,6916,2.0,79.0,4,1045,74,0
13.0,127,43.0,208.0,4,1045,116,0
13.0,254,79.0,208.0,4,1045,144,0
13.0,543,35.0,208.0,4,1045,172,0
14.0,1649,78.0,277.0,4,1045,144,0
15.0,1072,2.0,75.0,4,1045,95,1
15.0,186,146.0,175.0,4,1045,120,1
15.0,1976,172.0,75.0,4,1045,95,0
15.0,2010,175.0,79.0,4,1045,165,0
15.0,224,104.0,141.0,4,1045,165,1
15.0,2466,202.0,207.0,4,1045,70,1
15.0,258,153.0,154.0,4,1045,70,0
15.0,2887,264.0,79.0,4,1045,135,0
15.0,3833,279.0,217.0,4,1045,165,1
15.0,39,129.0,87.0,4,1045,90,1
15.0,40,75.0,172.0,4,1045,90,1
15.0,448,153.0,175.0,4,1045,210,0
15.0,450,262.0,207.0,4,1045,75,1
15.0,518,172.0,45.0,4,1045,140,0
15.0,51,162.0,75.0,4,1045,70,1
15.0,702,198.0,129.0,4,1045,75,1
15.0,783,264.0,217.0,4,1045,75,1
15.0,822,45.0,175.0,4,1045,125,1
15.0,878,61.0,175.0,4,1045,70,1
15.0,981,44.0,202.0,4,1045,75,0
16.0,2882,135.0,33.0,4,1045,108,0
16.0,3135,71.0,135.0,4,1045,159,0
17.0,2973,253.0,153.0,4,1045,87,0
4.0,129,198.0,135.0,4,1046,72,1
5.0,1171,221.0,16.0,4,1046,127,0
6.0,5475,70.0,16.0,4,1046,49,0
12.0,6507,258.0,79.0,4,1046,146,1
12.0,6834,236.0,253.0,4,1046,69,1
12.0,6858,243.0,79.0,4,1046,134,0
5.0,1139,234.0,16.0,4,1047,116,0
6.0,5457,16.0,275.0,4,1047,63,0
8.0,1626,173.0,216.0,4,1047,140,0
17.0,7263,134.0,172.0,4,1047,169,1
4.0,227,45.0,135.0,4,1048,212,1
5.0,1237,16.0,268.0,4,1048,103,0
5.0,1420,159.0,71.0,4,1048,139,0
6.0,4971,205.0,16.0,4,1048,142,0
12.0,6882,262.0,79.0,4,1048,134,1
17.0,7244,229.0,208.0,4,1048,172,0
3.0,547,96.0,213.0,4,1049,173,1
5.0,1626,104.0,16.0,4,1049,125,1
5.0,427,16.0,260.0,4,1049,214,0
10.0,3944,148.0,45.0,4,1049,76,0
13.0,218,264.0,79.0,4,1049,138,0
13.0,863,148.0,253.0,4,1049,407,1
0.0,3719,85.0,43.0,4,1050,80,0
0.0,3800,215.0,16.0,4,1050,124,1
0.0,4254,268.0,233.0,4,1050,120,0
0.0,4269,162.0,85.0,4,1050,134,1
1.0,1188,80.0,78.0,4,1050,160,0
1.0,1290,270.0,183.0,4,1050,185,0
1.0,1539,183.0,208.0,4,1050,205,0
1.0,2034,217.0,80.0,4,1050,130,0
1.0,2246,154.0,18.0,4,1050,170,0
1.0,2438,80.0,79.0,4,1050,125,0
1.0,247,154.0,150.0,4,1050,345,0
1.0,472,261.0,80.0,4,1050,150,0
1.0,562,268.0,183.0,4,1050,160,0
2.0,190,98.0,14.0,4,1050,64,0
2.0,313,253.0,252.0,4,1050,120,0
2.0,317,227.0,253.0,4,1050,91,0
2.0,457,154.0,252.0,4,1050,165,0
2.0,565,154.0,214.0,4,1050,147,0
3.0,1309,148.0,134.0,4,1050,82,0
3.0,1417,18.0,160.0,4,1050,195,0
3.0,689,35.0,78.0,4,1050,102,0
4.0,111,96.0,58.0,4,1050,100,0
4.0,1511,135.0,264.0,4,1050,222,1
4.0,1779,135.0,244.0,4,1050,59,1
4.0,1800,104.0,96.0,4,1050,177,1
4.0,1869,253.0,135.0,4,1050,209,1
4.0,201,96.0,104.0,4,1050,184,1
4.0,421,135.0,258.0,4,1050,255,1
4.0,59,135.0,79.0,4,1050,153,1
5.0,1048,85.0,233.0,4,1050,105,1
5.0,115,16.0,197.0,4,1050,164,0
5.0,1188,198.0,16.0,4,1050,90,0
5.0,1215,35.0,261.0,4,1050,329,1
5.0,1245,85.0,139.0,4,1050,70,1
5.0,1392,159.0,35.0,4,1050,76,0
5.0,1395,35.0,159.0,4,1050,73,1
5.0,1430,85.0,221.0,4,1050,68,0
5.0,1436,85.0,45.0,4,1050,98,1
5.0,1703,16.0,153.0,4,1050,274,0
5.0,1822,80.0,85.0,4,1050,150,0
5.0,1843,148.0,252.0,4,1050,380,0
5.0,1860,183.0,16.0,4,1050,130,1
5.0,1897,197.0,244.0,4,1050,183,0
5.0,2179,78.0,261.0,4,1050,295,0
5.0,2425,45.0,16.0,4,1050,129,1
5.0,2501,173.0,177.0,4,1050,134,0
5.0,2618,173.0,16.0,4,1050,101,0
5.0,2951,197.0,29.0,4,1050,89,0
6.0,7325,16.0,27.0,4,1050,57,1
6.0,7332,16.0,33.0,4,1050,68,0
7.0,511,159.0,79.0,4,1050,270,0
8.0,821,45.0,35.0,4,1050,85,0
9.0,277,150.0,128.0,4,1050,42,1
10.0,2922,38.0,80.0,4,1050,95,0
10.0,2951,68.0,80.0,4,1050,80,0
10.0,3247,80.0,162.0,4,1050,70,0
10.0,3647,183.0,147.0,4,1050,75,1
10.0,3743,208.0,197.0,4,1050,95,1
10.0,4058,208.0,85.0,4,1050,85,0
10.0,4473,159.0,35.0,4,1050,65,0
11.0,6351,71.0,177.0,4,1050,99,0
11.0,6473,35.0,148.0,4,1050,100,0
11.0,6541,197.0,111.0,4,1050,195,0
12.0,4524,196.0,261.0,4,1050,83,1
12.0,4543,34.0,261.0,4,1050,73,0
12.0,6423,214.0,252.0,4,1050,52,0
12.0,6553,253.0,179.0,4,1050,98,1
12.0,6636,79.0,58.0,4,1050,165,0
13.0,692,208.0,159.0,4,1050,136,0
13.0,729,134.0,277.0,4,1050,153,1
13.0,937,134.0,79.0,4,1050,240,0
14.0,1759,35.0,216.0,4,1050,103,0
